"plot","datetime","Ta_200","Ta_200_min","Ta_200_max","rH_200","rH_200_min","rH_200_max","SWDR_200","P_RT_NRT"
"BALE006","2018-04-08 18:00:00",11.14,11.14,11.14,97.7,97.7,97.7,0.106,0
"BALE006","2018-04-08 19:00:00",10.53,10.53,10.53,100,100,100,0.009,0
"BALE006","2018-04-08 20:00:00",9.71,9.71,9.71,99.8,99.8,99.8,0,0
"BALE006","2018-04-08 21:00:00",9.53,9.53,9.53,90.7,90.7,90.7,0,0
"BALE006","2018-04-08 22:00:00",9.12,9.12,9.12,87.2,87.2,87.2,0,0
"BALE006","2018-04-08 23:00:00",9.22,9.22,9.22,93.2,93.2,93.2,0,0
"BALE006","2018-04-09 00:00:00",8.34,8.34,8.34,96.7,96.7,96.7,0,0
"BALE006","2018-04-09 01:00:00",7.39,7.39,7.39,95.8,95.8,95.8,0,0
"BALE006","2018-04-09 02:00:00",6.85,6.85,6.85,98.8,98.8,98.8,0,0
"BALE006","2018-04-09 03:00:00",6.33,6.33,6.33,97.7,97.7,97.7,0,0
"BALE006","2018-04-09 04:00:00",6.05,6.05,6.05,93.2,93.2,93.2,0,0
"BALE006","2018-04-09 05:00:00",6.21,6.21,6.21,95.4,95.4,95.4,0,0
"BALE006","2018-04-09 06:00:00",6.02,6.02,6.02,95.3,95.3,95.3,0,0
"BALE006","2018-04-09 07:00:00",6.31,6.31,6.31,97.7,97.7,97.7,0.012,0
"BALE006","2018-04-09 08:00:00",8.18,8.18,8.18,91.6,91.6,91.6,0.079,0
"BALE006","2018-04-09 09:00:00",13.17,13.17,13.17,72.32,72.32,72.32,0.277,0
"BALE006","2018-04-09 10:00:00",14.85,14.85,14.85,77.55,77.55,77.55,0.428,0
"BALE006","2018-04-09 11:00:00",14.79,14.79,14.79,79.8,79.8,79.8,0.614,0
"BALE006","2018-04-09 12:00:00",13.1,13.1,13.1,86.4,86.4,86.4,0.273,0
"BALE006","2018-04-09 13:00:00",13.26,13.26,13.26,76.91,76.91,76.91,0.231,0
"BALE006","2018-04-09 14:00:00",14.75,14.75,14.75,77.11,77.11,77.11,0.418,0
"BALE006","2018-04-09 15:00:00",15.19,15.19,15.19,86,86,86,0.434,0
"BALE006","2018-04-09 16:00:00",14.66,14.66,14.66,92.1,92.1,92.1,0.298,0
"BALE006","2018-04-09 17:00:00",13.42,13.42,13.42,92.4,92.4,92.4,0.128,0
"BALE006","2018-04-09 18:00:00",12.96,12.96,12.96,94.9,94.9,94.9,0.051,0
"BALE006","2018-04-09 19:00:00",12.09,12.09,12.09,99.3,99.3,99.3,0.002,0
"BALE006","2018-04-09 20:00:00",11.9,11.9,11.9,99.1,99.1,99.1,0,0
"BALE006","2018-04-09 21:00:00",11.75,11.75,11.75,99.6,99.6,99.6,0,0
"BALE006","2018-04-09 22:00:00",10.98,10.98,10.98,99.3,99.3,99.3,0,0
"BALE006","2018-04-09 23:00:00",9.81,9.81,9.81,99.7,99.7,99.7,0,0
"BALE006","2018-04-10 00:00:00",9.39,9.39,9.39,99.1,99.1,99.1,0,0
"BALE006","2018-04-10 01:00:00",9.22,9.22,9.22,99.3,99.3,99.3,0,0
"BALE006","2018-04-10 02:00:00",9.01,9.01,9.01,100,100,100,0,0
"BALE006","2018-04-10 03:00:00",8.55,8.55,8.55,100,100,100,0,0
"BALE006","2018-04-10 04:00:00",8.76,8.76,8.76,99.8,99.8,99.8,0,0
"BALE006","2018-04-10 05:00:00",9.06,9.06,9.06,100,100,100,0,0
"BALE006","2018-04-10 06:00:00",8.02,8.02,8.02,99.8,99.8,99.8,0,0
"BALE006","2018-04-10 07:00:00",8.75,8.75,8.75,99,99,99,0.009,0
"BALE006","2018-04-10 08:00:00",10.18,10.18,10.18,92.8,92.8,92.8,0.126,0
"BALE006","2018-04-10 09:00:00",12.52,12.52,12.52,88.2,88.2,88.2,0.237,0
"BALE006","2018-04-10 10:00:00",13.72,13.72,13.72,85.3,85.3,85.3,0.343,0
"BALE006","2018-04-10 11:00:00",13.89,13.89,13.89,89.7,89.7,89.7,0.362,0
"BALE006","2018-04-10 12:00:00",14.06,14.06,14.06,90.8,90.8,90.8,0.351,0
"BALE006","2018-04-10 13:00:00",14.12,14.12,14.12,88,88,88,0.346,0
"BALE006","2018-04-10 14:00:00",15.14,15.14,15.14,94.8,94.8,94.8,0.447,0
"BALE006","2018-04-10 15:00:00",13.92,13.92,13.92,88.2,88.2,88.2,0.175,0
"BALE006","2018-04-10 16:00:00",13.18,13.18,13.18,99.5,99.5,99.5,0.073,1.4
"BALE006","2018-04-10 17:00:00",11.75,11.75,11.75,96.3,96.3,96.3,0.01,7
"BALE006","2018-04-10 18:00:00",10.5,10.5,10.5,99.1,99.1,99.1,0.009,1.4
"BALE006","2018-04-10 19:00:00",10.3,10.3,10.3,99.7,99.7,99.7,0.001,1.8
"BALE006","2018-04-10 20:00:00",10.02,10.02,10.02,99.5,99.5,99.5,0,2.6
"BALE006","2018-04-10 21:00:00",9.99,9.99,9.99,100,100,100,0,0.6
"BALE006","2018-04-10 22:00:00",9.78,9.78,9.78,100,100,100,0,0
"BALE006","2018-04-10 23:00:00",9.68,9.68,9.68,100,100,100,0,0
"BALE006","2018-04-11 00:00:00",9.66,9.66,9.66,100,100,100,0,0
"BALE006","2018-04-11 01:00:00",9.1,9.1,9.1,100,100,100,0,0
"BALE006","2018-04-11 02:00:00",8.45,8.45,8.45,100,100,100,0,0
"BALE006","2018-04-11 03:00:00",8.18,8.18,8.18,100,100,100,0,0
"BALE006","2018-04-11 04:00:00",9.18,9.18,9.18,100,100,100,0,0.2
"BALE006","2018-04-11 05:00:00",8.37,8.37,8.37,100,100,100,0,0
"BALE006","2018-04-11 06:00:00",7.99,7.99,7.99,100,100,100,0,0
"BALE006","2018-04-11 07:00:00",8.84,8.84,8.84,96.9,96.9,96.9,0.005,0
"BALE006","2018-04-11 08:00:00",9.77,9.77,9.77,100,100,100,0.039,0
"BALE006","2018-04-11 09:00:00",10.44,10.44,10.44,100,100,100,0.077,0
"BALE006","2018-04-11 10:00:00",11.51,11.51,11.51,84.5,84.5,84.5,0.212,0
"BALE006","2018-04-11 11:00:00",13.6,13.6,13.6,91,91,91,0.464,0
"BALE006","2018-04-11 12:00:00",14.49,14.49,14.49,86.8,86.8,86.8,0.555,0
"BALE006","2018-04-11 13:00:00",15.51,15.51,15.51,80.9,80.9,80.9,0.718,0
"BALE006","2018-04-11 14:00:00",16.06,16.06,16.06,82.8,82.8,82.8,0.678,0
"BALE006","2018-04-11 15:00:00",15.07,15.07,15.07,88,88,88,0.396,0
"BALE006","2018-04-11 16:00:00",11.59,11.59,11.59,97.4,97.4,97.4,0.076,6.2
"BALE006","2018-04-11 17:00:00",11.31,11.31,11.31,99.1,99.1,99.1,0.044,0.4
"BALE006","2018-04-11 18:00:00",11.21,11.21,11.21,99.6,99.6,99.6,0.007,1.2
"BALE006","2018-04-11 19:00:00",10.62,10.62,10.62,100,100,100,0.001,7.2
"BALE006","2018-04-11 20:00:00",10.17,10.17,10.17,99.8,99.8,99.8,0,6.2
"BALE006","2018-04-11 21:00:00",9.39,9.39,9.39,99.2,99.2,99.2,0,3
"BALE006","2018-04-11 22:00:00",8.77,8.77,8.77,98.6,98.6,98.6,0,1
"BALE006","2018-04-11 23:00:00",8.78,8.78,8.78,99.6,99.6,99.6,0,2
"BALE006","2018-04-12 00:00:00",8.72,8.72,8.72,100,100,100,0,1
"BALE006","2018-04-12 01:00:00",8.6,8.6,8.6,97.5,97.5,97.5,0,0.4
"BALE006","2018-04-12 02:00:00",8.84,8.84,8.84,100,100,100,0,0.2
"BALE006","2018-04-12 03:00:00",8.49,8.49,8.49,100,100,100,0,0.2
"BALE006","2018-04-12 04:00:00",8.7,8.7,8.7,100,100,100,0,0.2
"BALE006","2018-04-12 05:00:00",8.8,8.8,8.8,97.8,97.8,97.8,0,0.2
"BALE006","2018-04-12 06:00:00",8.57,8.57,8.57,99.6,99.6,99.6,0,0.2
"BALE006","2018-04-12 07:00:00",8.68,8.68,8.68,99.9,99.9,99.9,0.006,0
"BALE006","2018-04-12 08:00:00",9.89,9.89,9.89,87.2,87.2,87.2,0.072,0
"BALE006","2018-04-12 09:00:00",12.86,12.86,12.86,87,87,87,0.15,0
"BALE006","2018-04-12 10:00:00",13.18,13.18,13.18,75.56,75.56,75.56,0.188,0
"BALE006","2018-04-12 11:00:00",14.9,14.9,14.9,76.21,76.21,76.21,0.389,0
"BALE006","2018-04-12 12:00:00",15.26,15.26,15.26,73.98,73.98,73.98,0.535,0
"BALE006","2018-04-12 13:00:00",16.19,16.19,16.19,74.44,74.44,74.44,0.793,0
"BALE006","2018-04-12 14:00:00",15.13,15.13,15.13,89.9,89.9,89.9,0.358,0.4
"BALE006","2018-04-12 15:00:00",12.97,12.97,12.97,91,91,91,0.151,0.8
"BALE006","2018-04-12 16:00:00",13.91,13.91,13.91,85.6,85.6,85.6,0.172,0.2
"BALE006","2018-04-12 17:00:00",13.51,13.51,13.51,83.5,83.5,83.5,0.135,0
"BALE006","2018-04-12 18:00:00",13.3,13.3,13.3,90.8,90.8,90.8,0.041,0
"BALE006","2018-04-12 19:00:00",12.08,12.08,12.08,92.3,92.3,92.3,0.002,0
"BALE006","2018-04-12 20:00:00",11.51,11.51,11.51,96.4,96.4,96.4,0,0
"BALE006","2018-04-12 21:00:00",11.15,11.15,11.15,96.4,96.4,96.4,0,0
"BALE006","2018-04-12 22:00:00",11.18,11.18,11.18,95.2,95.2,95.2,0,0
"BALE006","2018-04-12 23:00:00",11.1,11.1,11.1,96.8,96.8,96.8,0,0
"BALE006","2018-04-13 00:00:00",10.72,10.72,10.72,99.1,99.1,99.1,0,0
"BALE006","2018-04-13 01:00:00",10.37,10.37,10.37,98.8,98.8,98.8,0,0
"BALE006","2018-04-13 02:00:00",10.17,10.17,10.17,99.3,99.3,99.3,0,0
"BALE006","2018-04-13 03:00:00",10.08,10.08,10.08,99.8,99.8,99.8,0,0
"BALE006","2018-04-13 04:00:00",9.89,9.89,9.89,98.9,98.9,98.9,0,0
"BALE006","2018-04-13 05:00:00",10.06,10.06,10.06,100,100,100,0,2.8
"BALE006","2018-04-13 06:00:00",9.8,9.8,9.8,100,100,100,0,2.6
"BALE006","2018-04-13 07:00:00",9.62,9.62,9.62,100,100,100,0.001,0.4
"BALE006","2018-04-13 08:00:00",9.96,9.96,9.96,100,100,100,0.013,1.6
"BALE006","2018-04-13 09:00:00",10.53,10.53,10.53,100,100,100,0.049,0.2
"BALE006","2018-04-13 10:00:00",12.03,12.03,12.03,91.4,91.4,91.4,0.178,0.2
"BALE006","2018-04-13 11:00:00",13.85,13.85,13.85,82.3,82.3,82.3,0.349,0
"BALE006","2018-04-13 12:00:00",15.62,15.62,15.62,83.8,83.8,83.8,0.511,0
"BALE006","2018-04-13 13:00:00",14.15,14.15,14.15,91.9,91.9,91.9,0.31,0
"BALE006","2018-04-13 14:00:00",12.44,12.44,12.44,96,96,96,0.077,4.4
"BALE006","2018-04-13 15:00:00",11.22,11.22,11.22,93.4,93.4,93.4,0.106,1.6
"BALE006","2018-04-13 16:00:00",11.95,11.95,11.95,91.8,91.8,91.8,0.114,0.2
"BALE006","2018-04-13 17:00:00",12.14,12.14,12.14,91.7,91.7,91.7,0.101,0.4
"BALE006","2018-04-13 18:00:00",12.26,12.26,12.26,93.8,93.8,93.8,0.048,0
"BALE006","2018-04-13 19:00:00",11.36,11.36,11.36,98.9,98.9,98.9,0.005,0
"BALE006","2018-04-13 20:00:00",10.46,10.46,10.46,93.5,93.5,93.5,0,0
"BALE006","2018-04-13 21:00:00",10.1,10.1,10.1,94.1,94.1,94.1,0,0
"BALE006","2018-04-13 22:00:00",10.38,10.38,10.38,94.1,94.1,94.1,0,0
"BALE006","2018-04-13 23:00:00",10.18,10.18,10.18,95.3,95.3,95.3,0,0
"BALE006","2018-04-14 00:00:00",10.16,10.16,10.16,97,97,97,0,0
"BALE006","2018-04-14 01:00:00",10.07,10.07,10.07,97.9,97.9,97.9,0,0
"BALE006","2018-04-14 02:00:00",9.8,9.8,9.8,96.7,96.7,96.7,0,0
"BALE006","2018-04-14 03:00:00",9.79,9.79,9.79,99.7,99.7,99.7,0,0
"BALE006","2018-04-14 04:00:00",9.63,9.63,9.63,98.2,98.2,98.2,0,0
"BALE006","2018-04-14 05:00:00",9.97,9.97,9.97,92.9,92.9,92.9,0,0
"BALE006","2018-04-14 06:00:00",9.71,9.71,9.71,99.3,99.3,99.3,0,0.6
"BALE006","2018-04-14 07:00:00",9.59,9.59,9.59,97.4,97.4,97.4,0.018,0
"BALE006","2018-04-14 08:00:00",10.95,10.95,10.95,92,92,92,0.078,0
"BALE006","2018-04-14 09:00:00",12.24,12.24,12.24,83.7,83.7,83.7,0.189,0
"BALE006","2018-04-14 10:00:00",12.69,12.69,12.69,94.4,94.4,94.4,0.175,0
"BALE006","2018-04-14 11:00:00",13.07,13.07,13.07,94.2,94.2,94.2,0.242,0
"BALE006","2018-04-14 12:00:00",12.7,12.7,12.7,92.3,92.3,92.3,0.229,0
"BALE006","2018-04-14 13:00:00",13.51,13.51,13.51,88.2,88.2,88.2,0.291,0
"BALE006","2018-04-14 14:00:00",13.55,13.55,13.55,93,93,93,0.301,0
"BALE006","2018-04-14 15:00:00",12.27,12.27,12.27,98.6,98.6,98.6,0.11,0
"BALE006","2018-04-14 16:00:00",11.94,11.94,11.94,94.8,94.8,94.8,0.11,0
"BALE006","2018-04-14 17:00:00",12.6,12.6,12.6,86.6,86.6,86.6,0.151,0
"BALE006","2018-04-14 18:00:00",12.7,12.7,12.7,93.8,93.8,93.8,0.051,0
"BALE006","2018-04-14 19:00:00",11.69,11.69,11.69,97,97,97,0.001,0
"BALE006","2018-04-14 20:00:00",11.22,11.22,11.22,98,98,98,0,0.2
"BALE006","2018-04-14 21:00:00",11,11,11,100,100,100,0,0.4
"BALE006","2018-04-14 22:00:00",10.69,10.69,10.69,100,100,100,0,0.6
"BALE006","2018-04-14 23:00:00",10.52,10.52,10.52,100,100,100,0,0.2
"BALE006","2018-04-15 00:00:00",10.27,10.27,10.27,100,100,100,0,0
"BALE006","2018-04-15 01:00:00",10.4,10.4,10.4,100,100,100,0,0
"BALE006","2018-04-15 02:00:00",10.43,10.43,10.43,100,100,100,0,0
"BALE006","2018-04-15 03:00:00",10.2,10.2,10.2,100,100,100,0,0.2
"BALE006","2018-04-15 04:00:00",9.88,9.88,9.88,100,100,100,0,0
"BALE006","2018-04-15 05:00:00",9.43,9.43,9.43,100,100,100,0,0
"BALE006","2018-04-15 06:00:00",9.72,9.72,9.72,100,100,100,0,0
"BALE006","2018-04-15 07:00:00",9.96,9.96,9.96,100,100,100,0.005,0
"BALE006","2018-04-15 08:00:00",10.66,10.66,10.66,97.6,97.6,97.6,0.04,0
"BALE006","2018-04-15 09:00:00",12.18,12.18,12.18,87.4,87.4,87.4,0.102,0
"BALE006","2018-04-15 10:00:00",13.8,13.8,13.8,92.2,92.2,92.2,0.137,0
"BALE006","2018-04-15 11:00:00",13.35,13.35,13.35,91.1,91.1,91.1,0.215,0
"BALE006","2018-04-15 12:00:00",15.61,15.61,15.61,85,85,85,0.75,0
"BALE006","2018-04-15 13:00:00",15.47,15.47,15.47,86.4,86.4,86.4,0.539,0
"BALE006","2018-04-15 14:00:00",14.15,14.15,14.15,93.4,93.4,93.4,0.185,0
"BALE006","2018-04-15 15:00:00",13.66,13.66,13.66,94,94,94,0.106,0
"BALE006","2018-04-15 16:00:00",13.82,13.82,13.82,96.7,96.7,96.7,0.131,0
"BALE006","2018-04-15 17:00:00",13.09,13.09,13.09,97,97,97,0.057,0
"BALE006","2018-04-15 18:00:00",12.34,12.34,12.34,99.7,99.7,99.7,0.007,0
"BALE006","2018-04-15 19:00:00",11.86,11.86,11.86,99.6,99.6,99.6,0.001,0
"BALE006","2018-04-15 20:00:00",11.88,11.88,11.88,100,100,100,0,0
"BALE006","2018-04-15 21:00:00",11.6,11.6,11.6,100,100,100,0,0
"BALE006","2018-04-15 22:00:00",11.67,11.67,11.67,100,100,100,0,0.2
"BALE006","2018-04-15 23:00:00",11.56,11.56,11.56,100,100,100,0,0
"BALE006","2018-04-16 00:00:00",11.55,11.55,11.55,100,100,100,0,0
"BALE006","2018-04-16 01:00:00",11.47,11.47,11.47,100,100,100,0,0
"BALE006","2018-04-16 02:00:00",11.16,11.16,11.16,100,100,100,0,0
"BALE006","2018-04-16 03:00:00",10.92,10.92,10.92,100,100,100,0,0
"BALE006","2018-04-16 04:00:00",9.91,9.91,9.91,100,100,100,0,0
"BALE006","2018-04-16 05:00:00",10.05,10.05,10.05,99.7,99.7,99.7,0,0
"BALE006","2018-04-16 06:00:00",9.51,9.51,9.51,100,100,100,0,0
"BALE006","2018-04-16 07:00:00",9.05,9.05,9.05,100,100,100,0.012,0
"BALE006","2018-04-16 08:00:00",10.94,10.94,10.94,84.1,84.1,84.1,0.127,0
"BALE006","2018-04-16 09:00:00",13.5,13.5,13.5,87.5,87.5,87.5,0.163,0
"BALE006","2018-04-16 10:00:00",15.15,15.15,15.15,85.9,85.9,85.9,0.343,0
"BALE006","2018-04-16 11:00:00",14.72,14.72,14.72,88.6,88.6,88.6,0.296,0
"BALE006","2018-04-16 12:00:00",14.09,14.09,14.09,90.4,90.4,90.4,0.22,0
"BALE006","2018-04-16 13:00:00",14.2,14.2,14.2,88.4,88.4,88.4,0.3,0
"BALE006","2018-04-16 14:00:00",13.31,13.31,13.31,94.6,94.6,94.6,0.132,0
"BALE006","2018-04-16 15:00:00",13.12,13.12,13.12,95.7,95.7,95.7,0.109,0
"BALE006","2018-04-16 16:00:00",12.29,12.29,12.29,99.6,99.6,99.6,0.035,1.4
"BALE006","2018-04-16 17:00:00",11.99,11.99,11.99,100,100,100,0.032,2.2
"BALE006","2018-04-16 18:00:00",11.79,11.79,11.79,100,100,100,0.017,0
"BALE006","2018-04-16 19:00:00",11.14,11.14,11.14,100,100,100,0.001,0.2
"BALE006","2018-04-16 20:00:00",10.89,10.89,10.89,100,100,100,0,0.2
"BALE006","2018-04-16 21:00:00",10.77,10.77,10.77,100,100,100,0,0.4
"BALE006","2018-04-16 22:00:00",10.62,10.62,10.62,100,100,100,0,0.2
"BALE006","2018-04-16 23:00:00",10.59,10.59,10.59,100,100,100,0,0
"BALE006","2018-04-17 00:00:00",10.46,10.46,10.46,100,100,100,0,0
"BALE006","2018-04-17 01:00:00",10.59,10.59,10.59,100,100,100,0,0.4
"BALE006","2018-04-17 02:00:00",10.58,10.58,10.58,100,100,100,0,0.2
"BALE006","2018-04-17 03:00:00",10.38,10.38,10.38,99.5,99.5,99.5,0,0.4
"BALE006","2018-04-17 04:00:00",10.41,10.41,10.41,99.9,99.9,99.9,0,0
"BALE006","2018-04-17 05:00:00",10.21,10.21,10.21,100,100,100,0,0
"BALE006","2018-04-17 06:00:00",10,10,10,100,100,100,0,0.6
"BALE006","2018-04-17 07:00:00",9.68,9.68,9.68,100,100,100,0.004,0
"BALE006","2018-04-17 08:00:00",9.91,9.91,9.91,98.7,98.7,98.7,0.038,0
"BALE006","2018-04-17 09:00:00",11.52,11.52,11.52,95.3,95.3,95.3,0.146,0
"BALE006","2018-04-17 10:00:00",11.68,11.68,11.68,94.5,94.5,94.5,0.131,0
"BALE006","2018-04-17 11:00:00",11.76,11.76,11.76,89.5,89.5,89.5,0.13,0
"BALE006","2018-04-17 12:00:00",12.97,12.97,12.97,81.8,81.8,81.8,0.234,0
"BALE006","2018-04-17 13:00:00",13.84,13.84,13.84,87.3,87.3,87.3,0.351,0
"BALE006","2018-04-17 14:00:00",14.57,14.57,14.57,89.2,89.2,89.2,0.408,0
"BALE006","2018-04-17 15:00:00",13.69,13.69,13.69,90.8,90.8,90.8,0.239,0
"BALE006","2018-04-17 16:00:00",13.31,13.31,13.31,94.6,94.6,94.6,0.181,0
"BALE006","2018-04-17 17:00:00",12.7,12.7,12.7,97.6,97.6,97.6,0.075,0
"BALE006","2018-04-17 18:00:00",12.48,12.48,12.48,98,98,98,0.035,0
"BALE006","2018-04-17 19:00:00",12.01,12.01,12.01,98.2,98.2,98.2,0.004,0
"BALE006","2018-04-17 20:00:00",11.55,11.55,11.55,96.6,96.6,96.6,0,0
"BALE006","2018-04-17 21:00:00",11,11,11,85.3,85.3,85.3,0,0
"BALE006","2018-04-17 22:00:00",10.3,10.3,10.3,91.6,91.6,91.6,0,0
"BALE006","2018-04-17 23:00:00",10.14,10.14,10.14,95.1,95.1,95.1,0,0
"BALE006","2018-04-18 00:00:00",10.38,10.38,10.38,93.8,93.8,93.8,0,0
"BALE006","2018-04-18 01:00:00",10.33,10.33,10.33,93.2,93.2,93.2,0,0
"BALE006","2018-04-18 02:00:00",9.85,9.85,9.85,97.9,97.9,97.9,0,0
"BALE006","2018-04-18 03:00:00",8.87,8.87,8.87,98.8,98.8,98.8,0,0
"BALE006","2018-04-18 04:00:00",9.74,9.74,9.74,97.8,97.8,97.8,0,0
"BALE006","2018-04-18 05:00:00",10.03,10.03,10.03,98.8,98.8,98.8,0,0
"BALE006","2018-04-18 06:00:00",10.54,10.54,10.54,96.3,96.3,96.3,0,0
"BALE006","2018-04-18 07:00:00",10.14,10.14,10.14,94.9,94.9,94.9,0.019,0
"BALE006","2018-04-18 08:00:00",11.55,11.55,11.55,91.7,91.7,91.7,0.083,0
"BALE006","2018-04-18 09:00:00",14.56,14.56,14.56,82.8,82.8,82.8,0.215,0
"BALE006","2018-04-18 10:00:00",15.47,15.47,15.47,87.2,87.2,87.2,0.242,0
"BALE006","2018-04-18 11:00:00",16.03,16.03,16.03,78.32,78.32,78.32,0.628,0
"BALE006","2018-04-18 12:00:00",16.29,16.29,16.29,82.6,82.6,82.6,0.562,0
"BALE006","2018-04-18 13:00:00",16.79,16.79,16.79,90,90,90,0.538,0
"BALE006","2018-04-18 14:00:00",15.01,15.01,15.01,96.2,96.2,96.2,0.191,0
"BALE006","2018-04-18 15:00:00",13.29,13.29,13.29,98.3,98.3,98.3,0.068,0
"BALE006","2018-04-18 16:00:00",13.66,13.66,13.66,91.3,91.3,91.3,0.149,0
"BALE006","2018-04-18 17:00:00",14.06,14.06,14.06,88.5,88.5,88.5,0.152,0
"BALE006","2018-04-18 18:00:00",13.15,13.15,13.15,91.9,91.9,91.9,0.041,0
"BALE006","2018-04-18 19:00:00",12.3,12.3,12.3,99.9,99.9,99.9,0.005,0
"BALE006","2018-04-18 20:00:00",10.82,10.82,10.82,99.4,99.4,99.4,0,0
"BALE006","2018-04-18 21:00:00",10.22,10.22,10.22,99.1,99.1,99.1,0,0
"BALE006","2018-04-18 22:00:00",10.7,10.7,10.7,100,100,100,0,0
"BALE006","2018-04-18 23:00:00",10.2,10.2,10.2,100,100,100,0,0
"BALE006","2018-04-19 00:00:00",10.31,10.31,10.31,96.8,96.8,96.8,0,0
"BALE006","2018-04-19 01:00:00",10.53,10.53,10.53,100,100,100,0,0
"BALE006","2018-04-19 02:00:00",10.75,10.75,10.75,100,100,100,0,0
"BALE006","2018-04-19 03:00:00",10.88,10.88,10.88,100,100,100,0,0
"BALE006","2018-04-19 04:00:00",10.61,10.61,10.61,100,100,100,0,0
"BALE006","2018-04-19 05:00:00",10.54,10.54,10.54,100,100,100,0,0.2
"BALE006","2018-04-19 06:00:00",10.49,10.49,10.49,100,100,100,0,0
"BALE006","2018-04-19 07:00:00",10.33,10.33,10.33,100,100,100,0.016,0.2
"BALE006","2018-04-19 08:00:00",10.71,10.71,10.71,99.4,99.4,99.4,0.069,0.2
"BALE006","2018-04-19 09:00:00",12.82,12.82,12.82,83.6,83.6,83.6,0.153,0
"BALE006","2018-04-19 10:00:00",12.89,12.89,12.89,93.4,93.4,93.4,0.195,0
"BALE006","2018-04-19 11:00:00",12.74,12.74,12.74,96.2,96.2,96.2,0.176,0
"BALE006","2018-04-19 12:00:00",11.33,11.33,11.33,89.9,89.9,89.9,0.297,5.2
"BALE006","2018-04-19 13:00:00",14.41,14.41,14.41,88.4,88.4,88.4,0.52,0
"BALE006","2018-04-19 14:00:00",14.03,14.03,14.03,82.6,82.6,82.6,0.332,0
"BALE006","2018-04-19 15:00:00",14.92,14.92,14.92,88,88,88,0.427,0
"BALE006","2018-04-19 16:00:00",14.27,14.27,14.27,91.2,91.2,91.2,0.26,0
"BALE006","2018-04-19 17:00:00",12.89,12.89,12.89,95.7,95.7,95.7,0.068,0.2
"BALE006","2018-04-19 18:00:00",13.13,13.13,13.13,94.5,94.5,94.5,0.101,0
"BALE006","2018-04-19 19:00:00",12.13,12.13,12.13,100,100,100,0.009,0.2
"BALE006","2018-04-19 20:00:00",11.37,11.37,11.37,99.9,99.9,99.9,0,0
"BALE006","2018-04-19 21:00:00",10.66,10.66,10.66,99.8,99.8,99.8,0,0
"BALE006","2018-04-19 22:00:00",10.87,10.87,10.87,99.2,99.2,99.2,0,0
"BALE006","2018-04-19 23:00:00",11.01,11.01,11.01,99.6,99.6,99.6,0,0
"BALE006","2018-04-20 00:00:00",10.06,10.06,10.06,100,100,100,0,0
"BALE006","2018-04-20 01:00:00",8.72,8.72,8.72,99.1,99.1,99.1,0,0
"BALE006","2018-04-20 02:00:00",7.92,7.92,7.92,100,100,100,0,0
"BALE006","2018-04-20 03:00:00",8.34,8.34,8.34,100,100,100,0,0
"BALE006","2018-04-20 04:00:00",8.55,8.55,8.55,100,100,100,0,0
"BALE006","2018-04-20 05:00:00",8.06,8.06,8.06,100,100,100,0,0
"BALE006","2018-04-20 06:00:00",7.3,7.3,7.3,100,100,100,0,0
"BALE006","2018-04-20 07:00:00",7.13,7.13,7.13,100,100,100,0.013,0
"BALE006","2018-04-20 08:00:00",8.6,8.6,8.6,92.8,92.8,92.8,0.07,0
"BALE006","2018-04-20 09:00:00",13.56,13.56,13.56,82.2,82.2,82.2,0.23,0
"BALE006","2018-04-20 10:00:00",13.66,13.66,13.66,75.65,75.65,75.65,0.193,0
"BALE006","2018-04-20 11:00:00",16.24,16.24,16.24,80.4,80.4,80.4,0.729,0
"BALE006","2018-04-20 12:00:00",15.39,15.39,15.39,91.2,91.2,91.2,0.426,0
"BALE006","2018-04-20 13:00:00",14.21,14.21,14.21,95.2,95.2,95.2,0.235,0
"BALE006","2018-04-20 14:00:00",13.01,13.01,13.01,98.6,98.6,98.6,0.057,1.6
"BALE006","2018-04-20 15:00:00",12.7,12.7,12.7,100,100,100,0.044,0.6
"BALE006","2018-04-20 16:00:00",11.81,11.81,11.81,100,100,100,0.018,0
"BALE006","2018-04-20 17:00:00",12.07,12.07,12.07,96.3,96.3,96.3,0.041,0.2
"BALE006","2018-04-20 18:00:00",12.31,12.31,12.31,97.2,97.2,97.2,0.03,0
"BALE006","2018-04-20 19:00:00",11.56,11.56,11.56,99.2,99.2,99.2,0.002,0.2
"BALE006","2018-04-20 20:00:00",10.57,10.57,10.57,100,100,100,0,0
"BALE006","2018-04-20 21:00:00",9.68,9.68,9.68,100,100,100,0,0
"BALE006","2018-04-20 22:00:00",9.17,9.17,9.17,99.9,99.9,99.9,0,0
"BALE006","2018-04-20 23:00:00",9.41,9.41,9.41,100,100,100,0,0
"BALE006","2018-04-21 00:00:00",9.72,9.72,9.72,100,100,100,0,0
"BALE006","2018-04-21 01:00:00",9.14,9.14,9.14,100,100,100,0,0.2
"BALE006","2018-04-21 02:00:00",9.47,9.47,9.47,100,100,100,0,0
"BALE006","2018-04-21 03:00:00",10.32,10.32,10.32,100,100,100,0,0
"BALE006","2018-04-21 04:00:00",10.53,10.53,10.53,100,100,100,0,0.6
"BALE006","2018-04-21 05:00:00",10.52,10.52,10.52,100,100,100,0,0.8
"BALE006","2018-04-21 06:00:00",10.39,10.39,10.39,100,100,100,0,0.2
