"plot","datetime","Ta_200","Ta_200_min","Ta_200_max","rH_200","rH_200_min","rH_200_max","SWDR_200","P_RT_NRT"
"BALE009","2018-03-11 02:00:00",1.12,1.12,1.12,69.42,69.42,69.42,0,0
"BALE009","2018-03-11 03:00:00",0.61,0.61,0.61,71.94,71.94,71.94,0,0
"BALE009","2018-03-11 04:00:00",-0.49,-0.49,-0.49,70.14,70.14,70.14,0,0
"BALE009","2018-03-11 05:00:00",1.41,1.41,1.41,52,52,52,0,0
"BALE009","2018-03-11 06:00:00",2.44,2.44,2.44,51.55,51.55,51.55,0,0
"BALE009","2018-03-11 07:00:00",2.56,2.56,2.56,51.65,51.65,51.65,0.023,0
"BALE009","2018-03-11 08:00:00",4.89,4.89,4.89,51.93,51.93,51.93,0.225,0
"BALE009","2018-03-11 09:00:00",5.91,5.91,5.91,57.94,57.94,57.94,0.478,0
"BALE009","2018-03-11 10:00:00",6.68,6.68,6.68,62.03,62.03,62.03,0.707,0
"BALE009","2018-03-11 11:00:00",8.24,8.24,8.24,55.1,55.1,55.1,0.892,0
"BALE009","2018-03-11 12:00:00",8.39,8.39,8.39,57.93,57.93,57.93,0.761,0
"BALE009","2018-03-11 13:00:00",8.64,8.64,8.64,54.69,54.69,54.69,0.808,0
"BALE009","2018-03-11 14:00:00",8.35,8.35,8.35,59.26,59.26,59.26,0.526,0
"BALE009","2018-03-11 15:00:00",8.39,8.39,8.39,60.31,60.31,60.31,0.528,0
"BALE009","2018-03-11 16:00:00",8.21,8.21,8.21,60.02,60.02,60.02,0.48,0
"BALE009","2018-03-11 17:00:00",7.82,7.82,7.82,62.49,62.49,62.49,0.336,0
"BALE009","2018-03-11 18:00:00",6.43,6.43,6.43,77.47,77.47,77.47,0.098,0
"BALE009","2018-03-11 19:00:00",4.39,4.39,4.39,84.9,84.9,84.9,0.005,0
"BALE009","2018-03-11 20:00:00",3.27,3.27,3.27,90,90,90,0,0
"BALE009","2018-03-11 21:00:00",2.94,2.94,2.94,85.2,85.2,85.2,0,0
"BALE009","2018-03-11 22:00:00",3.39,3.39,3.39,81,81,81,0,0
"BALE009","2018-03-11 23:00:00",3.33,3.33,3.33,77.96,77.96,77.96,0,0
"BALE009","2018-03-12 00:00:00",2.32,2.32,2.32,83.9,83.9,83.9,0,0
"BALE009","2018-03-12 01:00:00",1.82,1.82,1.82,83.7,83.7,83.7,0,0
"BALE009","2018-03-12 02:00:00",1.95,1.95,1.95,80.1,80.1,80.1,0,0
"BALE009","2018-03-12 03:00:00",2.4,2.4,2.4,76.41,76.41,76.41,0,0
"BALE009","2018-03-12 04:00:00",2.54,2.54,2.54,77,77,77,0,0
"BALE009","2018-03-12 05:00:00",2.39,2.39,2.39,78.53,78.53,78.53,0,0
"BALE009","2018-03-12 06:00:00",2.26,2.26,2.26,79.44,79.44,79.44,0,0
"BALE009","2018-03-12 07:00:00",2.1,2.1,2.1,76.76,76.76,76.76,0.019,0
"BALE009","2018-03-12 08:00:00",3.85,3.85,3.85,79.41,79.41,79.41,0.212,0
"BALE009","2018-03-12 09:00:00",4.81,4.81,4.81,73.39,73.39,73.39,0.353,0
"BALE009","2018-03-12 10:00:00",5.92,5.92,5.92,71.44,71.44,71.44,0.379,0
"BALE009","2018-03-12 11:00:00",7.03,7.03,7.03,82.3,82.3,82.3,0.685,0
"BALE009","2018-03-12 12:00:00",4.01,4.01,4.01,94.5,94.5,94.5,0.228,0
"BALE009","2018-03-12 13:00:00",4.95,4.95,4.95,83.6,83.6,83.6,0.219,0
"BALE009","2018-03-12 14:00:00",6.85,6.85,6.85,75.1,75.1,75.1,0.486,0
"BALE009","2018-03-12 15:00:00",6.87,6.87,6.87,79.25,79.25,79.25,0.318,0
"BALE009","2018-03-12 16:00:00",6.58,6.58,6.58,79.35,79.35,79.35,0.246,0
"BALE009","2018-03-12 17:00:00",7.41,7.41,7.41,80,80,80,0.39,0
"BALE009","2018-03-12 18:00:00",5.93,5.93,5.93,84.9,84.9,84.9,0.118,0
"BALE009","2018-03-12 19:00:00",4.88,4.88,4.88,89,89,89,0.003,0
"BALE009","2018-03-12 20:00:00",3.56,3.56,3.56,98.3,98.3,98.3,0,0
"BALE009","2018-03-12 21:00:00",2.84,2.84,2.84,98.9,98.9,98.9,0,0
"BALE009","2018-03-12 22:00:00",2.07,2.07,2.07,100,100,100,0,0
"BALE009","2018-03-12 23:00:00",2.66,2.66,2.66,99.2,99.2,99.2,0,0
"BALE009","2018-03-13 00:00:00",2.21,2.21,2.21,98.6,98.6,98.6,0,0
"BALE009","2018-03-13 01:00:00",2.72,2.72,2.72,95.5,95.5,95.5,0,0
"BALE009","2018-03-13 02:00:00",2.19,2.19,2.19,97.6,97.6,97.6,0,0
"BALE009","2018-03-13 03:00:00",2.22,2.22,2.22,99.9,99.9,99.9,0,0
"BALE009","2018-03-13 04:00:00",2.48,2.48,2.48,100,100,100,0,0
"BALE009","2018-03-13 05:00:00",2.12,2.12,2.12,100,100,100,0,0
"BALE009","2018-03-13 06:00:00",2.56,2.56,2.56,100,100,100,0,0
"BALE009","2018-03-13 07:00:00",2.14,2.14,2.14,100,100,100,0.016,0
"BALE009","2018-03-13 08:00:00",2.73,2.73,2.73,100,100,100,0.046,0
"BALE009","2018-03-13 09:00:00",3.51,3.51,3.51,96.5,96.5,96.5,0.147,0
"BALE009","2018-03-13 10:00:00",4.18,4.18,4.18,93.6,93.6,93.6,0.282,0
"BALE009","2018-03-13 11:00:00",5.74,5.74,5.74,93.2,93.2,93.2,0.455,0
"BALE009","2018-03-13 12:00:00",4.43,4.43,4.43,95.6,95.6,95.6,0.109,0
"BALE009","2018-03-13 13:00:00",5.15,5.15,5.15,93.5,93.5,93.5,0.212,0
"BALE009","2018-03-13 14:00:00",5.49,5.49,5.49,95.1,95.1,95.1,0.186,0
"BALE009","2018-03-13 15:00:00",6.56,6.56,6.56,87.2,87.2,87.2,0.226,0
"BALE009","2018-03-13 16:00:00",5.82,5.82,5.82,95.3,95.3,95.3,0.077,0
"BALE009","2018-03-13 17:00:00",5.77,5.77,5.77,97.8,97.8,97.8,0.082,0
"BALE009","2018-03-13 18:00:00",4.9,4.9,4.9,100,100,100,0.022,3
"BALE009","2018-03-13 19:00:00",3.52,3.52,3.52,100,100,100,0.001,1
"BALE009","2018-03-13 20:00:00",4.07,4.07,4.07,100,100,100,0,0
"BALE009","2018-03-13 21:00:00",4.08,4.08,4.08,100,100,100,0,0.2
"BALE009","2018-03-13 22:00:00",3.49,3.49,3.49,100,100,100,0,1.2
"BALE009","2018-03-13 23:00:00",3.69,3.69,3.69,100,100,100,0,0.2
"BALE009","2018-03-14 00:00:00",3.25,3.25,3.25,100,100,100,0,0.4
"BALE009","2018-03-14 01:00:00",3.03,3.03,3.03,100,100,100,0,0.2
"BALE009","2018-03-14 02:00:00",3.16,3.16,3.16,100,100,100,0,1.2
"BALE009","2018-03-14 03:00:00",3.33,3.33,3.33,100,100,100,0,0
"BALE009","2018-03-14 04:00:00",3.45,3.45,3.45,100,100,100,0,0
"BALE009","2018-03-14 05:00:00",3.46,3.46,3.46,100,100,100,0,0
"BALE009","2018-03-14 06:00:00",3.4,3.4,3.4,100,100,100,0,0
"BALE009","2018-03-14 07:00:00",3.38,3.38,3.38,100,100,100,0.007,0
"BALE009","2018-03-14 08:00:00",3.64,3.64,3.64,100,100,100,0.168,0
"BALE009","2018-03-14 09:00:00",4.42,4.42,4.42,100,100,100,0.233,0
"BALE009","2018-03-14 10:00:00",4.96,4.96,4.96,99.2,99.2,99.2,0.194,0
"BALE009","2018-03-14 11:00:00",4.69,4.69,4.69,99.1,99.1,99.1,0.117,0
"BALE009","2018-03-14 12:00:00",5.1,5.1,5.1,95.7,95.7,95.7,0.154,0
"BALE009","2018-03-14 13:00:00",6.19,6.19,6.19,96.3,96.3,96.3,0.372,0
"BALE009","2018-03-14 14:00:00",5.89,5.89,5.89,96.8,96.8,96.8,0.137,0
"BALE009","2018-03-14 15:00:00",5.45,5.45,5.45,100,100,100,0.066,0
"BALE009","2018-03-14 16:00:00",5.82,5.82,5.82,97.7,97.7,97.7,0.188,0
"BALE009","2018-03-14 17:00:00",4.87,4.87,4.87,100,100,100,0.06,0
"BALE009","2018-03-14 18:00:00",4.73,4.73,4.73,100,100,100,0.077,0
"BALE009","2018-03-14 19:00:00",4.59,4.59,4.59,100,100,100,0.005,0
"BALE009","2018-03-14 20:00:00",4.3,4.3,4.3,100,100,100,0,0
"BALE009","2018-03-14 21:00:00",4.26,4.26,4.26,100,100,100,0,0
"BALE009","2018-03-14 22:00:00",3.81,3.81,3.81,100,100,100,0,0
"BALE009","2018-03-14 23:00:00",3.71,3.71,3.71,100,100,100,0,0
"BALE009","2018-03-15 00:00:00",3.75,3.75,3.75,100,100,100,0,0
"BALE009","2018-03-15 01:00:00",3.28,3.28,3.28,100,100,100,0,0
"BALE009","2018-03-15 02:00:00",3.05,3.05,3.05,100,100,100,0,0.2
"BALE009","2018-03-15 03:00:00",3.21,3.21,3.21,100,100,100,0,0
"BALE009","2018-03-15 04:00:00",3.28,3.28,3.28,100,100,100,0,0
"BALE009","2018-03-15 05:00:00",3.14,3.14,3.14,100,100,100,0,0.2
"BALE009","2018-03-15 06:00:00",3.16,3.16,3.16,100,100,100,0,0
"BALE009","2018-03-15 07:00:00",3.11,3.11,3.11,100,100,100,0.005,0
"BALE009","2018-03-15 08:00:00",3.42,3.42,3.42,100,100,100,0.066,0
"BALE009","2018-03-15 09:00:00",4.07,4.07,4.07,100,100,100,0.109,0
"BALE009","2018-03-15 10:00:00",4.2,4.2,4.2,100,100,100,0.117,0
"BALE009","2018-03-15 11:00:00",4.38,4.38,4.38,100,100,100,0.161,0
"BALE009","2018-03-15 12:00:00",4.69,4.69,4.69,100,100,100,0.276,0.2
"BALE009","2018-03-15 13:00:00",5.14,5.14,5.14,100,100,100,0.365,0
"BALE009","2018-03-15 14:00:00",5.74,5.74,5.74,97.5,97.5,97.5,0.407,0
"BALE009","2018-03-15 15:00:00",6.97,6.97,6.97,89.9,89.9,89.9,0.633,0
"BALE009","2018-03-15 16:00:00",6.69,6.69,6.69,96.9,96.9,96.9,0.432,0
"BALE009","2018-03-15 17:00:00",5.99,5.99,5.99,97.1,97.1,97.1,0.174,0
"BALE009","2018-03-15 18:00:00",5.16,5.16,5.16,100,100,100,0.048,0
"BALE009","2018-03-15 19:00:00",4.62,4.62,4.62,100,100,100,0.006,0
"BALE009","2018-03-15 20:00:00",4.69,4.69,4.69,100,100,100,0,0
"BALE009","2018-03-15 21:00:00",3.37,3.37,3.37,100,100,100,0,1
"BALE009","2018-03-15 22:00:00",3.76,3.76,3.76,100,100,100,0,0.8
"BALE009","2018-03-15 23:00:00",3.9,3.9,3.9,100,100,100,0,1.2
"BALE009","2018-03-16 00:00:00",3.21,3.21,3.21,100,100,100,0,1
"BALE009","2018-03-16 01:00:00",3.55,3.55,3.55,100,100,100,0,0
"BALE009","2018-03-16 02:00:00",3.57,3.57,3.57,100,100,100,0,0
"BALE009","2018-03-16 03:00:00",3.41,3.41,3.41,100,100,100,0,0
"BALE009","2018-03-16 04:00:00",3.3,3.3,3.3,100,100,100,0,0.2
"BALE009","2018-03-16 05:00:00",2.98,2.98,2.98,100,100,100,0,0.2
"BALE009","2018-03-16 06:00:00",2.49,2.49,2.49,100,100,100,0,0.2
"BALE009","2018-03-16 07:00:00",2.68,2.68,2.68,100,100,100,0.005,0.8
"BALE009","2018-03-16 08:00:00",3.01,3.01,3.01,100,100,100,0.045,0
"BALE009","2018-03-16 09:00:00",2.91,2.91,2.91,100,100,100,0.04,0.2
"BALE009","2018-03-16 10:00:00",2.78,2.78,2.78,100,100,100,0.136,0
"BALE009","2018-03-16 11:00:00",3.55,3.55,3.55,100,100,100,0.24,0
"BALE009","2018-03-16 12:00:00",5.05,5.05,5.05,100,100,100,0.65,0
"BALE009","2018-03-16 13:00:00",6.66,6.66,6.66,98.7,98.7,98.7,0.442,0
"BALE009","2018-03-16 14:00:00",5.29,5.29,5.29,100,100,100,0.111,0
"BALE009","2018-03-16 15:00:00",4.67,4.67,4.67,100,100,100,0.144,0
"BALE009","2018-03-16 16:00:00",4.99,4.99,4.99,100,100,100,0.173,0
"BALE009","2018-03-16 17:00:00",5.23,5.23,5.23,98.9,98.9,98.9,0.169,0
"BALE009","2018-03-16 18:00:00",4.75,4.75,4.75,100,100,100,0.021,0
"BALE009","2018-03-16 19:00:00",4.52,4.52,4.52,100,100,100,0.003,0.2
"BALE009","2018-03-16 20:00:00",4.36,4.36,4.36,100,100,100,0,0
"BALE009","2018-03-16 21:00:00",4.12,4.12,4.12,100,100,100,0,0.2
"BALE009","2018-03-16 22:00:00",3.27,3.27,3.27,100,100,100,0,1
"BALE009","2018-03-16 23:00:00",3.07,3.07,3.07,100,100,100,0,0.4
"BALE009","2018-03-17 00:00:00",3.32,3.32,3.32,100,100,100,0,0
"BALE009","2018-03-17 01:00:00",3.61,3.61,3.61,100,100,100,0,0
"BALE009","2018-03-17 02:00:00",3.49,3.49,3.49,100,100,100,0,0
"BALE009","2018-03-17 03:00:00",3.29,3.29,3.29,100,100,100,0,0
"BALE009","2018-03-17 04:00:00",2.92,2.92,2.92,100,100,100,0,0
"BALE009","2018-03-17 05:00:00",2.79,2.79,2.79,100,100,100,0,0
"BALE009","2018-03-17 06:00:00",2.66,2.66,2.66,100,100,100,0,0
"BALE009","2018-03-17 07:00:00",2.5,2.5,2.5,100,100,100,0.01,0
"BALE009","2018-03-17 08:00:00",3.07,3.07,3.07,100,100,100,0.108,0
"BALE009","2018-03-17 09:00:00",4.38,4.38,4.38,96.6,96.6,96.6,0.41,0
"BALE009","2018-03-17 10:00:00",4.9,4.9,4.9,95.9,95.9,95.9,0.335,0
"BALE009","2018-03-17 11:00:00",5.66,5.66,5.66,98.6,98.6,98.6,0.524,0
"BALE009","2018-03-17 12:00:00",5.09,5.09,5.09,100,100,100,0.368,0
"BALE009","2018-03-17 13:00:00",5.49,5.49,5.49,96.7,96.7,96.7,0.491,0
"BALE009","2018-03-17 14:00:00",6.96,6.96,6.96,98.8,98.8,98.8,0.654,0
"BALE009","2018-03-17 15:00:00",6.25,6.25,6.25,97.3,97.3,97.3,0.475,0
"BALE009","2018-03-17 16:00:00",6.06,6.06,6.06,99.1,99.1,99.1,0.336,0
"BALE009","2018-03-17 17:00:00",5.63,5.63,5.63,100,100,100,0.182,0
"BALE009","2018-03-17 18:00:00",4.89,4.89,4.89,100,100,100,0.009,0
"BALE009","2018-03-17 19:00:00",4.37,4.37,4.37,100,100,100,0.001,0
"BALE009","2018-03-17 20:00:00",2.03,2.03,2.03,100,100,100,0,0.8
"BALE009","2018-03-17 21:00:00",2.11,2.11,2.11,100,100,100,0,1
"BALE009","2018-03-17 22:00:00",3.13,3.13,3.13,99.7,99.7,99.7,0,0.4
"BALE009","2018-03-17 23:00:00",3.51,3.51,3.51,97,97,97,0,0
"BALE009","2018-03-18 00:00:00",3.63,3.63,3.63,100,100,100,0,0
"BALE009","2018-03-18 01:00:00",3.31,3.31,3.31,100,100,100,0,0
"BALE009","2018-03-18 02:00:00",3.31,3.31,3.31,100,100,100,0,0.2
"BALE009","2018-03-18 03:00:00",3.08,3.08,3.08,100,100,100,0,0
"BALE009","2018-03-18 04:00:00",3.02,3.02,3.02,100,100,100,0,0
"BALE009","2018-03-18 05:00:00",3.08,3.08,3.08,100,100,100,0,0
"BALE009","2018-03-18 06:00:00",2.72,2.72,2.72,100,100,100,0,0.2
"BALE009","2018-03-18 07:00:00",1.62,1.62,1.62,100,100,100,0.003,0
"BALE009","2018-03-18 08:00:00",1.23,1.23,1.23,100,100,100,0.016,0
"BALE009","2018-03-18 09:00:00",1.8,1.8,1.8,100,100,100,0.075,0
"BALE009","2018-03-18 10:00:00",2.75,2.75,2.75,100,100,100,0.126,0
"BALE009","2018-03-18 11:00:00",4.45,4.45,4.45,100,100,100,0.529,0
"BALE009","2018-03-18 12:00:00",5.52,5.52,5.52,91.2,91.2,91.2,0.7,0
"BALE009","2018-03-18 13:00:00",6.83,6.83,6.83,87.5,87.5,87.5,0.767,0
"BALE009","2018-03-18 14:00:00",5.33,5.33,5.33,100,100,100,0.181,0
"BALE009","2018-03-18 15:00:00",4.89,4.89,4.89,98.8,98.8,98.8,0.259,0
"BALE009","2018-03-18 16:00:00",4.98,4.98,4.98,100,100,100,0.211,0
"BALE009","2018-03-18 17:00:00",4.03,4.03,4.03,100,100,100,0.057,0
"BALE009","2018-03-18 18:00:00",3.75,3.75,3.75,100,100,100,0.008,0
"BALE009","2018-03-18 19:00:00",3.67,3.67,3.67,100,100,100,0.001,0.2
"BALE009","2018-03-18 20:00:00",3.47,3.47,3.47,100,100,100,0,0.2
"BALE009","2018-03-18 21:00:00",3.23,3.23,3.23,100,100,100,0,0
"BALE009","2018-03-18 22:00:00",3.33,3.33,3.33,100,100,100,0,0
"BALE009","2018-03-18 23:00:00",3.31,3.31,3.31,100,100,100,0,0
"BALE009","2018-03-19 00:00:00",2.89,2.89,2.89,100,100,100,0,0
"BALE009","2018-03-19 01:00:00",2.7,2.7,2.7,100,100,100,0,0
"BALE009","2018-03-19 02:00:00",2.52,2.52,2.52,100,100,100,0,0
"BALE009","2018-03-19 03:00:00",1.98,1.98,1.98,100,100,100,0,0.2
"BALE009","2018-03-19 04:00:00",1.55,1.55,1.55,100,100,100,0,0
"BALE009","2018-03-19 05:00:00",1.39,1.39,1.39,100,100,100,0,0
"BALE009","2018-03-19 06:00:00",1.35,1.35,1.35,100,100,100,0,0
"BALE009","2018-03-19 07:00:00",1.47,1.47,1.47,100,100,100,0.002,0
"BALE009","2018-03-19 08:00:00",1.81,1.81,1.81,100,100,100,0.021,0
"BALE009","2018-03-19 09:00:00",2.28,2.28,2.28,100,100,100,0.066,0
"BALE009","2018-03-19 10:00:00",3.06,3.06,3.06,100,100,100,0.225,0
"BALE009","2018-03-19 11:00:00",3.54,3.54,3.54,100,100,100,0.264,0
"BALE009","2018-03-19 12:00:00",3.94,3.94,3.94,100,100,100,0.206,0
"BALE009","2018-03-19 13:00:00",4.58,4.58,4.58,100,100,100,0.282,0
"BALE009","2018-03-19 14:00:00",4.95,4.95,4.95,94.1,94.1,94.1,0.382,0
"BALE009","2018-03-19 15:00:00",5.6,5.6,5.6,93.8,93.8,93.8,0.46,0
"BALE009","2018-03-19 16:00:00",4.86,4.86,4.86,100,100,100,0.151,0
"BALE009","2018-03-19 17:00:00",4.58,4.58,4.58,100,100,100,0.174,0
"BALE009","2018-03-19 18:00:00",4.07,4.07,4.07,100,100,100,0.061,0
"BALE009","2018-03-19 19:00:00",3.35,3.35,3.35,100,100,100,0.004,0
"BALE009","2018-03-19 20:00:00",3.27,3.27,3.27,100,100,100,0,0
"BALE009","2018-03-19 21:00:00",2.93,2.93,2.93,100,100,100,0,0
"BALE009","2018-03-19 22:00:00",2.79,2.79,2.79,100,100,100,0,0
"BALE009","2018-03-19 23:00:00",2.73,2.73,2.73,100,100,100,0,0
"BALE009","2018-03-20 00:00:00",2.04,2.04,2.04,100,100,100,0,0
"BALE009","2018-03-20 01:00:00",2.04,2.04,2.04,100,100,100,0,0
"BALE009","2018-03-20 02:00:00",1.89,1.89,1.89,100,100,100,0,0
"BALE009","2018-03-20 03:00:00",1.74,1.74,1.74,100,100,100,0,0
"BALE009","2018-03-20 04:00:00",1.29,1.29,1.29,100,100,100,0,0
"BALE009","2018-03-20 05:00:00",0.96,0.96,0.96,100,100,100,0,0
"BALE009","2018-03-20 06:00:00",1.14,1.14,1.14,100,100,100,0,0
"BALE009","2018-03-20 07:00:00",1.02,1.02,1.02,100,100,100,0.004,0
"BALE009","2018-03-20 08:00:00",1.6,1.6,1.6,100,100,100,0.046,0
"BALE009","2018-03-20 09:00:00",1.75,1.75,1.75,100,100,100,0.106,0
"BALE009","2018-03-20 10:00:00",2.59,2.59,2.59,100,100,100,0.429,0
"BALE009","2018-03-20 11:00:00",4.75,4.75,4.75,90.7,90.7,90.7,0.779,0
"BALE009","2018-03-20 12:00:00",5.52,5.52,5.52,88,88,88,0.756,0
"BALE009","2018-03-20 13:00:00",6.56,6.56,6.56,89.9,89.9,89.9,NA,0
"BALE009","2018-03-20 14:00:00",6.49,6.49,6.49,89.2,89.2,89.2,0.585,0
"BALE009","2018-03-20 15:00:00",6,6,6,93,93,93,0.552,0
"BALE009","2018-03-20 16:00:00",5.75,5.75,5.75,92,92,92,0.427,0
"BALE009","2018-03-20 17:00:00",5.1,5.1,5.1,94,94,94,0.204,0
"BALE009","2018-03-20 18:00:00",4.47,4.47,4.47,97.8,97.8,97.8,0.142,0
"BALE009","2018-03-20 19:00:00",3.38,3.38,3.38,100,100,100,0.008,0
"BALE009","2018-03-20 20:00:00",2.88,2.88,2.88,100,100,100,0,0
"BALE009","2018-03-20 21:00:00",2.53,2.53,2.53,100,100,100,0,0
"BALE009","2018-03-20 22:00:00",2.22,2.22,2.22,100,100,100,0,0
"BALE009","2018-03-20 23:00:00",1.97,1.97,1.97,100,100,100,0,0
"BALE009","2018-03-21 00:00:00",1.79,1.79,1.79,100,100,100,0,0
"BALE009","2018-03-21 01:00:00",1.47,1.47,1.47,96.3,96.3,96.3,0,0
"BALE009","2018-03-21 02:00:00",0.86,0.86,0.86,97.6,97.6,97.6,0,0
"BALE009","2018-03-21 03:00:00",0.54,0.54,0.54,100,100,100,0,0
"BALE009","2018-03-21 04:00:00",0.32,0.32,0.32,100,100,100,0,0
"BALE009","2018-03-21 05:00:00",0.21,0.21,0.21,100,100,100,0,0
"BALE009","2018-03-21 06:00:00",0.2,0.2,0.2,100,100,100,0,0
"BALE009","2018-03-21 07:00:00",0.22,0.22,0.22,100,100,100,0.006,0
"BALE009","2018-03-21 08:00:00",0.57,0.57,0.57,100,100,100,0.073,0
"BALE009","2018-03-21 09:00:00",1.79,1.79,1.79,98.6,98.6,98.6,0.305,0
"BALE009","2018-03-21 10:00:00",4.3,4.3,4.3,87.4,87.4,87.4,0.691,0
"BALE009","2018-03-21 11:00:00",5.83,5.83,5.83,84,84,84,0.894,0
"BALE009","2018-03-21 12:00:00",6.37,6.37,6.37,90.5,90.5,90.5,0.994,0
"BALE009","2018-03-21 13:00:00",6.24,6.24,6.24,86,86,86,0.762,0
"BALE009","2018-03-21 14:00:00",6.23,6.23,6.23,86.7,86.7,86.7,0.764,0
"BALE009","2018-03-21 15:00:00",6.66,6.66,6.66,81.69,81.69,81.69,0.729,0
"BALE009","2018-03-21 16:00:00",6.65,6.65,6.65,84.3,84.3,84.3,0.457,0
"BALE009","2018-03-21 17:00:00",5.73,5.73,5.73,92,92,92,0.208,0
"BALE009","2018-03-21 18:00:00",4.56,4.56,4.56,98.7,98.7,98.7,0.102,0
"BALE009","2018-03-21 19:00:00",3.36,3.36,3.36,99.9,99.9,99.9,0.008,0
"BALE009","2018-03-21 20:00:00",2.9,2.9,2.9,100,100,100,0,0
"BALE009","2018-03-21 21:00:00",2.43,2.43,2.43,100,100,100,0,0
"BALE009","2018-03-21 22:00:00",2.19,2.19,2.19,100,100,100,0,0
"BALE009","2018-03-21 23:00:00",1.66,1.66,1.66,100,100,100,0,0
"BALE009","2018-03-22 00:00:00",1.25,1.25,1.25,100,100,100,0,0
"BALE009","2018-03-22 01:00:00",0.88,0.88,0.88,94.5,94.5,94.5,0,0
"BALE009","2018-03-22 02:00:00",0.99,0.99,0.99,97.4,97.4,97.4,0,0
"BALE009","2018-03-22 03:00:00",0.42,0.42,0.42,95.5,95.5,95.5,0,0
"BALE009","2018-03-22 04:00:00",0.72,0.72,0.72,92.6,92.6,92.6,0,0
"BALE009","2018-03-22 05:00:00",0.5,0.5,0.5,96,96,96,0,0
"BALE009","2018-03-22 06:00:00",0.26,0.26,0.26,98.3,98.3,98.3,0,0
"BALE009","2018-03-22 07:00:00",0.44,0.44,0.44,97.6,97.6,97.6,0.03,0
"BALE009","2018-03-22 08:00:00",1.81,1.81,1.81,96.5,96.5,96.5,0.228,0
"BALE009","2018-03-22 09:00:00",3.49,3.49,3.49,90.6,90.6,90.6,0.502,0
"BALE009","2018-03-22 10:00:00",4.88,4.88,4.88,90.1,90.1,90.1,0.602,0
"BALE009","2018-03-22 11:00:00",5,5,5,89.4,89.4,89.4,0.378,0
"BALE009","2018-03-22 12:00:00",4.98,4.98,4.98,96.3,96.3,96.3,0.358,0
"BALE009","2018-03-22 13:00:00",4.28,4.28,4.28,93.5,93.5,93.5,0.143,0
"BALE009","2018-03-22 14:00:00",5.56,5.56,5.56,78.62,78.62,78.62,0.449,0
"BALE009","2018-03-22 15:00:00",6.96,6.96,6.96,87.4,87.4,87.4,0.686,0
"BALE009","2018-03-22 16:00:00",5.71,5.71,5.71,84.9,84.9,84.9,0.458,0
"BALE009","2018-03-22 17:00:00",5.98,5.98,5.98,86.3,86.3,86.3,0.397,0
"BALE009","2018-03-22 18:00:00",5.38,5.38,5.38,99.6,99.6,99.6,0.104,0
"BALE009","2018-03-22 19:00:00",3.66,3.66,3.66,100,100,100,0.003,0
"BALE009","2018-03-22 20:00:00",3.31,3.31,3.31,100,100,100,0,0
"BALE009","2018-03-22 21:00:00",3.28,3.28,3.28,100,100,100,0,0
"BALE009","2018-03-22 22:00:00",3.31,3.31,3.31,100,100,100,0,0
"BALE009","2018-03-22 23:00:00",3.11,3.11,3.11,100,100,100,0,0
"BALE009","2018-03-23 00:00:00",2.97,2.97,2.97,100,100,100,0,0
"BALE009","2018-03-23 01:00:00",2.92,2.92,2.92,100,100,100,0,0
"BALE009","2018-03-23 02:00:00",2.45,2.45,2.45,100,100,100,0,0
"BALE009","2018-03-23 03:00:00",2.19,2.19,2.19,100,100,100,0,0
"BALE009","2018-03-23 04:00:00",1.97,1.97,1.97,100,100,100,0,0
"BALE009","2018-03-23 05:00:00",1.83,1.83,1.83,100,100,100,0,0
"BALE009","2018-03-23 06:00:00",1.67,1.67,1.67,100,100,100,0,0
"BALE009","2018-03-23 07:00:00",1.71,1.71,1.71,100,100,100,0.016,0
"BALE009","2018-03-23 08:00:00",2.18,2.18,2.18,100,100,100,0.079,0
"BALE009","2018-03-23 09:00:00",2.85,2.85,2.85,100,100,100,0.2,0
"BALE009","2018-03-23 10:00:00",4.39,4.39,4.39,91.9,91.9,91.9,0.393,0
"BALE009","2018-03-23 11:00:00",5.91,5.91,5.91,85.2,85.2,85.2,0.715,0
"BALE009","2018-03-23 12:00:00",6.3,6.3,6.3,87.1,87.1,87.1,0.608,0
"BALE009","2018-03-23 13:00:00",5.75,5.75,5.75,95,95,95,0.376,0
"BALE009","2018-03-23 14:00:00",5.38,5.38,5.38,94.1,94.1,94.1,0.307,0
"BALE009","2018-03-23 15:00:00",3.86,3.86,3.86,100,100,100,0.117,0.8
"BALE009","2018-03-23 16:00:00",4.79,4.79,4.79,98.8,98.8,98.8,0.427,0.2
"BALE009","2018-03-23 17:00:00",4.72,4.72,4.72,100,100,100,0.15,0
"BALE009","2018-03-23 18:00:00",3.58,3.58,3.58,100,100,100,0.017,0
"BALE009","2018-03-23 19:00:00",3.32,3.32,3.32,100,100,100,0.02,0.2
"BALE009","2018-03-23 20:00:00",3.1,3.1,3.1,100,100,100,0,1.2
"BALE009","2018-03-23 21:00:00",3.02,3.02,3.02,100,100,100,0,0.6
"BALE009","2018-03-23 22:00:00",3.35,3.35,3.35,100,100,100,0,0
"BALE009","2018-03-23 23:00:00",3.21,3.21,3.21,100,100,100,0,0
"BALE009","2018-03-24 00:00:00",3.07,3.07,3.07,100,100,100,0,0.4
"BALE009","2018-03-24 01:00:00",2.49,2.49,2.49,100,100,100,0,2
"BALE009","2018-03-24 02:00:00",2.5,2.5,2.5,100,100,100,0,0.8
