"plot","datetime","Ta_200","Ta_200_min","Ta_200_max","rH_200","rH_200_min","rH_200_max","SWDR_200","P_RT_NRT"
"BALE005","2018-04-10 15:00:00",12.14,12.14,12.14,90.4,90.4,90.4,0.65,0
"BALE005","2018-04-10 16:00:00",9.89,9.89,9.89,93.5,93.5,93.5,0.261,0
"BALE005","2018-04-10 17:00:00",8.18,8.18,8.18,97.4,97.4,97.4,0.068,0
"BALE005","2018-04-10 18:00:00",7.27,7.27,7.27,100,100,100,0.017,0
"BALE005","2018-04-10 19:00:00",7.11,7.11,7.11,100,100,100,0.004,0.2
"BALE005","2018-04-10 20:00:00",5.94,5.94,5.94,96.3,96.3,96.3,0,3.4
"BALE005","2018-04-10 21:00:00",5.99,5.99,5.99,94.4,94.4,94.4,0,0.4
"BALE005","2018-04-10 22:00:00",6.82,6.82,6.82,97.9,97.9,97.9,0,0
"BALE005","2018-04-10 23:00:00",6.46,6.46,6.46,96.5,96.5,96.5,0,0
"BALE005","2018-04-11 00:00:00",5.97,5.97,5.97,99.5,99.5,99.5,0,0
"BALE005","2018-04-11 01:00:00",5.56,5.56,5.56,97.7,97.7,97.7,0,0
"BALE005","2018-04-11 02:00:00",5.32,5.32,5.32,99.8,99.8,99.8,0,0
"BALE005","2018-04-11 03:00:00",5.6,5.6,5.6,97.9,97.9,97.9,0,0
"BALE005","2018-04-11 04:00:00",5.55,5.55,5.55,99.3,99.3,99.3,0,0
"BALE005","2018-04-11 05:00:00",5.48,5.48,5.48,100,100,100,0,0
"BALE005","2018-04-11 06:00:00",4.64,4.64,4.64,100,100,100,0,0.2
"BALE005","2018-04-11 07:00:00",4.58,4.58,4.58,100,100,100,0.01,0.2
"BALE005","2018-04-11 08:00:00",4.56,4.56,4.56,100,100,100,0.043,0.2
"BALE005","2018-04-11 09:00:00",5.35,5.35,5.35,100,100,100,0.118,0.4
"BALE005","2018-04-11 10:00:00",5.88,5.88,5.88,100,100,100,0.187,0.6
"BALE005","2018-04-11 11:00:00",6.29,6.29,6.29,100,100,100,0.276,0
"BALE005","2018-04-11 12:00:00",7.03,7.03,7.03,100,100,100,0.262,0
"BALE005","2018-04-11 13:00:00",7.01,7.01,7.01,100,100,100,0.158,2.4
"BALE005","2018-04-11 14:00:00",7.23,7.23,7.23,100,100,100,0.143,0.6
"BALE005","2018-04-11 15:00:00",7.33,7.33,7.33,100,100,100,0.131,0.6
"BALE005","2018-04-11 16:00:00",7.63,7.63,7.63,100,100,100,0.118,0.2
"BALE005","2018-04-11 17:00:00",7.44,7.44,7.44,100,100,100,0.066,2
"BALE005","2018-04-11 18:00:00",6.36,6.36,6.36,100,100,100,0.023,9.2
"BALE005","2018-04-11 19:00:00",6.28,6.28,6.28,100,100,100,0.002,2.4
"BALE005","2018-04-11 20:00:00",5.74,5.74,5.74,100,100,100,0,2.2
"BALE005","2018-04-11 21:00:00",4.72,4.72,4.72,100,100,100,0,0.6
"BALE005","2018-04-11 22:00:00",4.3,4.3,4.3,97.5,97.5,97.5,0,0
"BALE005","2018-04-11 23:00:00",5.17,5.17,5.17,93.6,93.6,93.6,0,0
"BALE005","2018-04-12 00:00:00",5.54,5.54,5.54,87.6,87.6,87.6,0,0.2
"BALE005","2018-04-12 01:00:00",5.66,5.66,5.66,90.2,90.2,90.2,0,0
"BALE005","2018-04-12 02:00:00",5.78,5.78,5.78,89.2,89.2,89.2,0,0
"BALE005","2018-04-12 03:00:00",5.79,5.79,5.79,89.7,89.7,89.7,0,0
"BALE005","2018-04-12 04:00:00",5.73,5.73,5.73,83.6,83.6,83.6,0,0
"BALE005","2018-04-12 05:00:00",6.18,6.18,6.18,85.3,85.3,85.3,0,0
"BALE005","2018-04-12 06:00:00",6.19,6.19,6.19,87.3,87.3,87.3,0,0
"BALE005","2018-04-12 07:00:00",5.96,5.96,5.96,83.1,83.1,83.1,0.007,0
"BALE005","2018-04-12 08:00:00",6.64,6.64,6.64,83.3,83.3,83.3,0.083,0
"BALE005","2018-04-12 09:00:00",7.69,7.69,7.69,86.7,86.7,86.7,0.191,0
"BALE005","2018-04-12 10:00:00",9.85,9.85,9.85,85,85,85,0.469,0
"BALE005","2018-04-12 11:00:00",10.14,10.14,10.14,74.78,74.78,74.78,0.457,0
"BALE005","2018-04-12 12:00:00",9.83,9.83,9.83,98.6,98.6,98.6,0.24,0
"BALE005","2018-04-12 13:00:00",7.97,7.97,7.97,99,99,99,0.076,0
"BALE005","2018-04-12 14:00:00",7.17,7.17,7.17,100,100,100,0.051,2
"BALE005","2018-04-12 15:00:00",6.17,6.17,6.17,100,100,100,0.058,3.4
"BALE005","2018-04-12 16:00:00",6.28,6.28,6.28,95.1,95.1,95.1,0.047,0.6
"BALE005","2018-04-12 17:00:00",6.58,6.58,6.58,97,97,97,0.085,0.6
"BALE005","2018-04-12 18:00:00",6.83,6.83,6.83,93.9,93.9,93.9,0.087,0
"BALE005","2018-04-12 19:00:00",6.57,6.57,6.57,96.3,96.3,96.3,0.01,0
"BALE005","2018-04-12 20:00:00",6.35,6.35,6.35,100,100,100,0,0
"BALE005","2018-04-12 21:00:00",6.19,6.19,6.19,100,100,100,0,0
"BALE005","2018-04-12 22:00:00",6.06,6.06,6.06,100,100,100,0,0
"BALE005","2018-04-12 23:00:00",6.43,6.43,6.43,98.4,98.4,98.4,0,0
"BALE005","2018-04-13 00:00:00",6.34,6.34,6.34,96.2,96.2,96.2,0,0
"BALE005","2018-04-13 01:00:00",6.09,6.09,6.09,100,100,100,0,0
"BALE005","2018-04-13 02:00:00",6.04,6.04,6.04,100,100,100,0,0.2
"BALE005","2018-04-13 03:00:00",5.99,5.99,5.99,100,100,100,0,0
"BALE005","2018-04-13 04:00:00",5.81,5.81,5.81,100,100,100,0,0
"BALE005","2018-04-13 05:00:00",5.84,5.84,5.84,100,100,100,0,0
"BALE005","2018-04-13 06:00:00",5.72,5.72,5.72,100,100,100,0,0
"BALE005","2018-04-13 07:00:00",5.69,5.69,5.69,100,100,100,0.011,0
"BALE005","2018-04-13 08:00:00",5.98,5.98,5.98,100,100,100,0.06,0
"BALE005","2018-04-13 09:00:00",6.65,6.65,6.65,100,100,100,0.122,0
"BALE005","2018-04-13 10:00:00",7.17,7.17,7.17,100,100,100,0.115,0
"BALE005","2018-04-13 11:00:00",8.05,8.05,8.05,96.1,96.1,96.1,0.217,0
"BALE005","2018-04-13 12:00:00",7.82,7.82,7.82,100,100,100,0.088,0
"BALE005","2018-04-13 13:00:00",6.55,6.55,6.55,100,100,100,0.067,0.6
"BALE005","2018-04-13 14:00:00",6.28,6.28,6.28,100,100,100,0.161,2.8
"BALE005","2018-04-13 15:00:00",6.56,6.56,6.56,100,100,100,0.281,0.2
"BALE005","2018-04-13 16:00:00",6.24,6.24,6.24,100,100,100,0.142,0.2
"BALE005","2018-04-13 17:00:00",5.89,5.89,5.89,100,100,100,0.11,0
"BALE005","2018-04-13 18:00:00",6.18,6.18,6.18,95.3,95.3,95.3,0.08,0
"BALE005","2018-04-13 19:00:00",6.07,6.07,6.07,94.6,94.6,94.6,0.011,0
"BALE005","2018-04-13 20:00:00",6.22,6.22,6.22,89.7,89.7,89.7,0,0
"BALE005","2018-04-13 21:00:00",6.49,6.49,6.49,94.6,94.6,94.6,0,0
"BALE005","2018-04-13 22:00:00",6.32,6.32,6.32,94.2,94.2,94.2,0,0
"BALE005","2018-04-13 23:00:00",6.12,6.12,6.12,94,94,94,0,0
"BALE005","2018-04-14 00:00:00",6.1,6.1,6.1,93,93,93,0,0
"BALE005","2018-04-14 01:00:00",5.74,5.74,5.74,98.1,98.1,98.1,0,0
"BALE005","2018-04-14 02:00:00",5.82,5.82,5.82,100,100,100,0,0
"BALE005","2018-04-14 03:00:00",5.78,5.78,5.78,100,100,100,0,0
"BALE005","2018-04-14 04:00:00",5.71,5.71,5.71,100,100,100,0,0
"BALE005","2018-04-14 05:00:00",5.82,5.82,5.82,93.7,93.7,93.7,0,0
"BALE005","2018-04-14 06:00:00",6.03,6.03,6.03,93.5,93.5,93.5,0,0
"BALE005","2018-04-14 07:00:00",5.32,5.32,5.32,100,100,100,0.01,0
"BALE005","2018-04-14 08:00:00",5.51,5.51,5.51,100,100,100,0.069,0
"BALE005","2018-04-14 09:00:00",6.57,6.57,6.57,100,100,100,0.164,0
"BALE005","2018-04-14 10:00:00",8.1,8.1,8.1,91.1,91.1,91.1,0.273,0
"BALE005","2018-04-14 11:00:00",9.22,9.22,9.22,92.3,92.3,92.3,0.461,0
"BALE005","2018-04-14 12:00:00",10.95,10.95,10.95,81.1,81.1,81.1,0.636,0
"BALE005","2018-04-14 13:00:00",10.22,10.22,10.22,88.6,88.6,88.6,0.352,0
"BALE005","2018-04-14 14:00:00",10.51,10.51,10.51,87.1,87.1,87.1,0.474,0
"BALE005","2018-04-14 15:00:00",9.58,9.58,9.58,88.2,88.2,88.2,0.218,0
"BALE005","2018-04-14 16:00:00",9.52,9.52,9.52,98.3,98.3,98.3,0.128,0
"BALE005","2018-04-14 17:00:00",7.15,7.15,7.15,100,100,100,0.031,3.6
"BALE005","2018-04-14 18:00:00",6.69,6.69,6.69,100,100,100,0.033,0.2
"BALE005","2018-04-14 19:00:00",6.32,6.32,6.32,100,100,100,0.002,1.4
"BALE005","2018-04-14 20:00:00",5.42,5.42,5.42,100,100,100,0,5.4
"BALE005","2018-04-14 21:00:00",5.05,5.05,5.05,100,100,100,0,2.8
"BALE005","2018-04-14 22:00:00",5.11,5.11,5.11,100,100,100,0,2
"BALE005","2018-04-14 23:00:00",5.14,5.14,5.14,95.9,95.9,95.9,0,0.2
"BALE005","2018-04-15 00:00:00",5.98,5.98,5.98,98.9,98.9,98.9,0,0
"BALE005","2018-04-15 01:00:00",6.08,6.08,6.08,100,100,100,0,0
"BALE005","2018-04-15 02:00:00",6.01,6.01,6.01,100,100,100,0,0
"BALE005","2018-04-15 03:00:00",5.92,5.92,5.92,100,100,100,0,0
"BALE005","2018-04-15 04:00:00",5.87,5.87,5.87,100,100,100,0,0
"BALE005","2018-04-15 05:00:00",5.83,5.83,5.83,100,100,100,0,0
"BALE005","2018-04-15 06:00:00",5.85,5.85,5.85,100,100,100,0,0
"BALE005","2018-04-15 07:00:00",5.85,5.85,5.85,100,100,100,0.004,0
"BALE005","2018-04-15 08:00:00",6.06,6.06,6.06,100,100,100,0.025,0
"BALE005","2018-04-15 09:00:00",6.45,6.45,6.45,100,100,100,0.118,0
"BALE005","2018-04-15 10:00:00",5.61,5.61,5.61,100,100,100,0.051,0.2
"BALE005","2018-04-15 11:00:00",6.12,6.12,6.12,100,100,100,0.221,0
"BALE005","2018-04-15 12:00:00",8.38,8.38,8.38,89.7,89.7,89.7,NA,0
"BALE005","2018-04-15 13:00:00",10.46,10.46,10.46,76.22,76.22,76.22,0.959,0
"BALE005","2018-04-15 14:00:00",10.91,10.91,10.91,69.1,69.1,69.1,0.664,0
"BALE005","2018-04-15 15:00:00",11.35,11.35,11.35,71.74,71.74,71.74,0.812,0
"BALE005","2018-04-15 16:00:00",11.11,11.11,11.11,72.36,72.36,72.36,0.547,0
"BALE005","2018-04-15 17:00:00",10.65,10.65,10.65,81.6,81.6,81.6,0.396,0
"BALE005","2018-04-15 18:00:00",8.72,8.72,8.72,93.6,93.6,93.6,0.064,0
"BALE005","2018-04-15 19:00:00",7.45,7.45,7.45,99.9,99.9,99.9,0.003,0
"BALE005","2018-04-15 20:00:00",7.18,7.18,7.18,93.3,93.3,93.3,0,0
"BALE005","2018-04-15 21:00:00",7.01,7.01,7.01,100,100,100,0,0
"BALE005","2018-04-15 22:00:00",6.8,6.8,6.8,100,100,100,0,0
"BALE005","2018-04-15 23:00:00",6.6,6.6,6.6,100,100,100,0,0
"BALE005","2018-04-16 00:00:00",5.99,5.99,5.99,100,100,100,0,1.4
"BALE005","2018-04-16 01:00:00",6.25,6.25,6.25,78.85,78.85,78.85,0,0.4
"BALE005","2018-04-16 02:00:00",6.77,6.77,6.77,92.7,92.7,92.7,0,0
"BALE005","2018-04-16 03:00:00",6.44,6.44,6.44,93.1,93.1,93.1,0,0
"BALE005","2018-04-16 04:00:00",6.61,6.61,6.61,86.5,86.5,86.5,0,0
"BALE005","2018-04-16 05:00:00",6.47,6.47,6.47,95.4,95.4,95.4,0,0
"BALE005","2018-04-16 06:00:00",5.77,5.77,5.77,100,100,100,0,0
"BALE005","2018-04-16 07:00:00",6.28,6.28,6.28,92,92,92,0.027,0
"BALE005","2018-04-16 08:00:00",8.72,8.72,8.72,88.2,88.2,88.2,0.237,0
"BALE005","2018-04-16 09:00:00",8.53,8.53,8.53,87.7,87.7,87.7,0.303,0
"BALE005","2018-04-16 10:00:00",8.89,8.89,8.89,93.3,93.3,93.3,0.266,0
"BALE005","2018-04-16 11:00:00",8.45,8.45,8.45,97.6,97.6,97.6,0.215,0
"BALE005","2018-04-16 12:00:00",9.58,9.58,9.58,82,82,82,0.402,0
"BALE005","2018-04-16 13:00:00",10.08,10.08,10.08,76.81,76.81,76.81,0.543,0
"BALE005","2018-04-16 14:00:00",11.86,11.86,11.86,73.99,73.99,73.99,0.769,0
"BALE005","2018-04-16 15:00:00",10.29,10.29,10.29,97.7,97.7,97.7,0.191,0.6
"BALE005","2018-04-16 16:00:00",6.99,6.99,6.99,100,100,100,0.051,3.8
"BALE005","2018-04-16 17:00:00",5.68,5.68,5.68,100,100,100,0.022,6.2
"BALE005","2018-04-16 18:00:00",6.2,6.2,6.2,100,100,100,0.018,0.2
"BALE005","2018-04-16 19:00:00",6.92,6.92,6.92,94.4,94.4,94.4,0.002,0
"BALE005","2018-04-16 20:00:00",7.06,7.06,7.06,93.4,93.4,93.4,0,0
"BALE005","2018-04-16 21:00:00",6.81,6.81,6.81,93,93,93,0,0
"BALE005","2018-04-16 22:00:00",7.29,7.29,7.29,88,88,88,0,0
"BALE005","2018-04-16 23:00:00",6.6,6.6,6.6,99.1,99.1,99.1,0,0
"BALE005","2018-04-17 00:00:00",6.15,6.15,6.15,100,100,100,0,0
"BALE005","2018-04-17 01:00:00",5.75,5.75,5.75,100,100,100,0,0
"BALE005","2018-04-17 02:00:00",5.76,5.76,5.76,94.4,94.4,94.4,0,0
"BALE005","2018-04-17 03:00:00",5.83,5.83,5.83,100,100,100,0,0.4
"BALE005","2018-04-17 04:00:00",5.31,5.31,5.31,100,100,100,0,2.2
"BALE005","2018-04-17 05:00:00",4.73,4.73,4.73,100,100,100,0,0.2
"BALE005","2018-04-17 06:00:00",4.64,4.64,4.64,100,100,100,0,0.4
"BALE005","2018-04-17 07:00:00",4.63,4.63,4.63,100,100,100,0.002,0.2
"BALE005","2018-04-17 08:00:00",4.3,4.3,4.3,100,100,100,0.02,0
"BALE005","2018-04-17 09:00:00",4.73,4.73,4.73,100,100,100,0.138,0
"BALE005","2018-04-17 10:00:00",5.83,5.83,5.83,95.5,95.5,95.5,0.252,0
"BALE005","2018-04-17 11:00:00",6.53,6.53,6.53,94,94,94,0.187,0
"BALE005","2018-04-17 12:00:00",7.68,7.68,7.68,91.2,91.2,91.2,0.328,0
"BALE005","2018-04-17 13:00:00",8.64,8.64,8.64,88.9,88.9,88.9,0.581,0
"BALE005","2018-04-17 14:00:00",9.17,9.17,9.17,81.8,81.8,81.8,0.443,0
"BALE005","2018-04-17 15:00:00",8.87,8.87,8.87,75.05,75.05,75.05,0.281,0
"BALE005","2018-04-17 16:00:00",9.1,9.1,9.1,81.19,81.19,81.19,0.414,0
"BALE005","2018-04-17 17:00:00",8.64,8.64,8.64,75.24,75.24,75.24,0.253,0
"BALE005","2018-04-17 18:00:00",7.4,7.4,7.4,77.44,77.44,77.44,0.084,0
"BALE005","2018-04-17 19:00:00",6.39,6.39,6.39,92,92,92,0.007,0
"BALE005","2018-04-17 20:00:00",6.57,6.57,6.57,68.12,68.12,68.12,0,0
"BALE005","2018-04-17 21:00:00",6.97,6.97,6.97,76.99,76.99,76.99,0,0
"BALE005","2018-04-17 22:00:00",6.57,6.57,6.57,81.1,81.1,81.1,0,0
"BALE005","2018-04-17 23:00:00",6.12,6.12,6.12,92.6,92.6,92.6,0,0
"BALE005","2018-04-18 00:00:00",5.9,5.9,5.9,98.1,98.1,98.1,0,0
"BALE005","2018-04-18 01:00:00",5.95,5.95,5.95,100,100,100,0,0
"BALE005","2018-04-18 02:00:00",5.72,5.72,5.72,100,100,100,0,0
"BALE005","2018-04-18 03:00:00",5.83,5.83,5.83,97,97,97,0,0
"BALE005","2018-04-18 04:00:00",5.27,5.27,5.27,99.2,99.2,99.2,0,0
"BALE005","2018-04-18 05:00:00",4.99,4.99,4.99,100,100,100,0,0
"BALE005","2018-04-18 06:00:00",4.86,4.86,4.86,99.1,99.1,99.1,0,0
"BALE005","2018-04-18 07:00:00",5.01,5.01,5.01,100,100,100,0.007,0
"BALE005","2018-04-18 08:00:00",5.34,5.34,5.34,100,100,100,0.073,0
"BALE005","2018-04-18 09:00:00",6.83,6.83,6.83,91.7,91.7,91.7,0.268,0
"BALE005","2018-04-18 10:00:00",8.79,8.79,8.79,78.82,78.82,78.82,0.575,0
"BALE005","2018-04-18 11:00:00",10.18,10.18,10.18,83.9,83.9,83.9,0.731,0
"BALE005","2018-04-18 12:00:00",10.69,10.69,10.69,77.25,77.25,77.25,0.701,0
"BALE005","2018-04-18 13:00:00",11.17,11.17,11.17,74.58,74.58,74.58,0.74,0
"BALE005","2018-04-18 14:00:00",11.77,11.77,11.77,76.79,76.79,76.79,0.796,0
"BALE005","2018-04-18 15:00:00",10.52,10.52,10.52,81.6,81.6,81.6,0.41,0
"BALE005","2018-04-18 16:00:00",9.09,9.09,9.09,95.3,95.3,95.3,0.151,0
"BALE005","2018-04-18 17:00:00",8.24,8.24,8.24,90.7,90.7,90.7,0.111,0
"BALE005","2018-04-18 18:00:00",7.92,7.92,7.92,93.8,93.8,93.8,0.102,0
"BALE005","2018-04-18 19:00:00",7.07,7.07,7.07,99.2,99.2,99.2,0.011,0
"BALE005","2018-04-18 20:00:00",6.42,6.42,6.42,96.5,96.5,96.5,0,0
"BALE005","2018-04-18 21:00:00",5.92,5.92,5.92,99.6,99.6,99.6,0,0
"BALE005","2018-04-18 22:00:00",5.97,5.97,5.97,99.4,99.4,99.4,0,0
"BALE005","2018-04-18 23:00:00",5.92,5.92,5.92,100,100,100,0,0.8
"BALE005","2018-04-19 00:00:00",5.61,5.61,5.61,100,100,100,0,1.8
"BALE005","2018-04-19 01:00:00",5.82,5.82,5.82,100,100,100,0,0.2
"BALE005","2018-04-19 02:00:00",5.39,5.39,5.39,100,100,100,0,0
"BALE005","2018-04-19 03:00:00",4.88,4.88,4.88,100,100,100,0,0.2
"BALE005","2018-04-19 04:00:00",4.44,4.44,4.44,100,100,100,0,0.2
"BALE005","2018-04-19 05:00:00",4.21,4.21,4.21,100,100,100,0,0
"BALE005","2018-04-19 06:00:00",3.98,3.98,3.98,100,100,100,0,0
"BALE005","2018-04-19 07:00:00",4.48,4.48,4.48,99.5,99.5,99.5,0.033,0
"BALE005","2018-04-19 08:00:00",5.75,5.75,5.75,95.8,95.8,95.8,0.186,0
"BALE005","2018-04-19 09:00:00",6.18,6.18,6.18,93.9,93.9,93.9,0.219,0
"BALE005","2018-04-19 10:00:00",6.27,6.27,6.27,100,100,100,0.197,0
"BALE005","2018-04-19 11:00:00",5.72,5.72,5.72,100,100,100,0.105,0
"BALE005","2018-04-19 12:00:00",5.45,5.45,5.45,100,100,100,0.098,0
"BALE005","2018-04-19 13:00:00",7.3,7.3,7.3,94.1,94.1,94.1,0.481,0
"BALE005","2018-04-19 14:00:00",8.31,8.31,8.31,92.6,92.6,92.6,0.456,0
"BALE005","2018-04-19 15:00:00",9.58,9.58,9.58,80.19,80.19,80.19,0.626,0
"BALE005","2018-04-19 16:00:00",10.86,10.86,10.86,80.1,80.1,80.1,0.568,0
"BALE005","2018-04-19 17:00:00",9.8,9.8,9.8,90.4,90.4,90.4,0.178,0
"BALE005","2018-04-19 18:00:00",7.52,7.52,7.52,100,100,100,0.057,0
"BALE005","2018-04-19 19:00:00",6.76,6.76,6.76,100,100,100,0.005,0.8
"BALE005","2018-04-19 20:00:00",6.54,6.54,6.54,100,100,100,0,0
"BALE005","2018-04-19 21:00:00",6.23,6.23,6.23,100,100,100,0,0
"BALE005","2018-04-19 22:00:00",6.1,6.1,6.1,100,100,100,0,0
"BALE005","2018-04-19 23:00:00",6.14,6.14,6.14,100,100,100,0,0.2
"BALE005","2018-04-20 00:00:00",5.36,5.36,5.36,100,100,100,0,0
"BALE005","2018-04-20 01:00:00",5.08,5.08,5.08,100,100,100,0,0
"BALE005","2018-04-20 02:00:00",5,5,5,100,100,100,0,0
"BALE005","2018-04-20 03:00:00",4.85,4.85,4.85,100,100,100,0,0.2
"BALE005","2018-04-20 04:00:00",4.64,4.64,4.64,100,100,100,0,0
"BALE005","2018-04-20 05:00:00",4.32,4.32,4.32,100,100,100,0,0
"BALE005","2018-04-20 06:00:00",4.38,4.38,4.38,95.1,95.1,95.1,0,0
"BALE005","2018-04-20 07:00:00",4.91,4.91,4.91,98.6,98.6,98.6,0.013,0
"BALE005","2018-04-20 08:00:00",5.29,5.29,5.29,96.2,96.2,96.2,0.106,0
"BALE005","2018-04-20 09:00:00",6.95,6.95,6.95,90.6,90.6,90.6,0.197,0
"BALE005","2018-04-20 10:00:00",8.58,8.58,8.58,90.3,90.3,90.3,0.327,0
"BALE005","2018-04-20 11:00:00",10.29,10.29,10.29,81.8,81.8,81.8,0.705,0
"BALE005","2018-04-20 12:00:00",11.5,11.5,11.5,83.8,83.8,83.8,0.888,0
"BALE005","2018-04-20 13:00:00",11.56,11.56,11.56,87,87,87,0.77,0
"BALE005","2018-04-20 14:00:00",11.49,11.49,11.49,83.6,83.6,83.6,0.784,0
"BALE005","2018-04-20 15:00:00",9.92,9.92,9.92,96.2,96.2,96.2,0.266,0
"BALE005","2018-04-20 16:00:00",7.38,7.38,7.38,100,100,100,0.059,1
"BALE005","2018-04-20 17:00:00",6.92,6.92,6.92,100,100,100,0.068,0.4
"BALE005","2018-04-20 18:00:00",7.12,7.12,7.12,100,100,100,0.051,0
"BALE005","2018-04-20 19:00:00",6.52,6.52,6.52,95.3,95.3,95.3,0.005,0
"BALE005","2018-04-20 20:00:00",6.38,6.38,6.38,99.3,99.3,99.3,0,0
"BALE005","2018-04-20 21:00:00",6.29,6.29,6.29,100,100,100,0,0
"BALE005","2018-04-20 22:00:00",6.39,6.39,6.39,100,100,100,0,0
"BALE005","2018-04-20 23:00:00",6.21,6.21,6.21,100,100,100,0,0.2
"BALE005","2018-04-21 00:00:00",5.59,5.59,5.59,100,100,100,0,0
"BALE005","2018-04-21 01:00:00",5.88,5.88,5.88,100,100,100,0,0.2
"BALE005","2018-04-21 02:00:00",4.88,4.88,4.88,100,100,100,0,1.8
"BALE005","2018-04-21 03:00:00",4.94,4.94,4.94,100,100,100,0,0.8
"BALE005","2018-04-21 04:00:00",5.02,5.02,5.02,100,100,100,0,0.4
"BALE005","2018-04-21 05:00:00",5.22,5.22,5.22,100,100,100,0,0.4
"BALE005","2018-04-21 06:00:00",5.23,5.23,5.23,100,100,100,0,0.6
"BALE005","2018-04-21 07:00:00",5.02,5.02,5.02,100,100,100,0.03,0.2
"BALE005","2018-04-21 08:00:00",5.52,5.52,5.52,93.1,93.1,93.1,0.234,0
"BALE005","2018-04-21 09:00:00",7.3,7.3,7.3,95.1,95.1,95.1,0.345,0
"BALE005","2018-04-21 10:00:00",8.14,8.14,8.14,96.8,96.8,96.8,0.42,0
"BALE005","2018-04-21 11:00:00",9.14,9.14,9.14,94,94,94,0.558,0
"BALE005","2018-04-21 12:00:00",9.58,9.58,9.58,87.9,87.9,87.9,0.609,0
"BALE005","2018-04-21 13:00:00",10.04,10.04,10.04,88.7,88.7,88.7,0.67,0
"BALE005","2018-04-21 14:00:00",8.28,8.28,8.28,100,100,100,0.275,0
"BALE005","2018-04-21 15:00:00",9.47,9.47,9.47,88.3,88.3,88.3,0.673,0
"BALE005","2018-04-21 16:00:00",8.39,8.39,8.39,98.3,98.3,98.3,0.363,0.2
"BALE005","2018-04-21 17:00:00",8.27,8.27,8.27,96.7,96.7,96.7,0.168,0
"BALE005","2018-04-21 18:00:00",7.39,7.39,7.39,100,100,100,0.06,0
"BALE005","2018-04-21 19:00:00",7.02,7.02,7.02,100,100,100,0.003,0
"BALE005","2018-04-21 20:00:00",6.56,6.56,6.56,100,100,100,0,0.2
"BALE005","2018-04-21 21:00:00",6.28,6.28,6.28,100,100,100,0,0
"BALE005","2018-04-21 22:00:00",6.1,6.1,6.1,100,100,100,0,0.2
"BALE005","2018-04-21 23:00:00",5.6,5.6,5.6,100,100,100,0,0
"BALE005","2018-04-22 00:00:00",6.01,6.01,6.01,100,100,100,0,0
"BALE005","2018-04-22 01:00:00",5.68,5.68,5.68,100,100,100,0,0
"BALE005","2018-04-22 02:00:00",5.61,5.61,5.61,100,100,100,0,0
"BALE005","2018-04-22 03:00:00",5.61,5.61,5.61,100,100,100,0,2.2
"BALE005","2018-04-22 04:00:00",4.85,4.85,4.85,100,100,100,0,1
"BALE005","2018-04-22 05:00:00",4.36,4.36,4.36,100,100,100,0,0.2
"BALE005","2018-04-22 06:00:00",4.11,4.11,4.11,100,100,100,0,0.4
"BALE005","2018-04-22 07:00:00",3.72,3.72,3.72,100,100,100,0.008,0
"BALE005","2018-04-22 08:00:00",4.3,4.3,4.3,100,100,100,0.079,0
"BALE005","2018-04-22 09:00:00",5.39,5.39,5.39,100,100,100,0.189,0
"BALE005","2018-04-22 10:00:00",7.35,7.35,7.35,89.8,89.8,89.8,0.463,0
"BALE005","2018-04-22 11:00:00",8.53,8.53,8.53,82.2,82.2,82.2,0.573,0
"BALE005","2018-04-22 12:00:00",8.82,8.82,8.82,85.8,85.8,85.8,0.596,0
"BALE005","2018-04-22 13:00:00",9.99,9.99,9.99,76.44,76.44,76.44,0.843,0
"BALE005","2018-04-22 14:00:00",10.69,10.69,10.69,80.8,80.8,80.8,0.883,0
"BALE005","2018-04-22 15:00:00",10.96,10.96,10.96,86.1,86.1,86.1,0.714,0
"BALE005","2018-04-22 16:00:00",7.88,7.88,7.88,91.8,91.8,91.8,0.144,0
"BALE005","2018-04-22 17:00:00",7.75,7.75,7.75,94.8,94.8,94.8,0.188,0
"BALE005","2018-04-22 18:00:00",6.4,6.4,6.4,100,100,100,0.046,0
"BALE005","2018-04-22 19:00:00",5.79,5.79,5.79,100,100,100,0.01,0.2
"BALE005","2018-04-22 20:00:00",5.19,5.19,5.19,97.5,97.5,97.5,0,0
"BALE005","2018-04-22 21:00:00",5.28,5.28,5.28,99.2,99.2,99.2,0,0
"BALE005","2018-04-22 22:00:00",5.67,5.67,5.67,86.5,86.5,86.5,0,0
"BALE005","2018-04-22 23:00:00",5.62,5.62,5.62,95.2,95.2,95.2,0,0
"BALE005","2018-04-23 00:00:00",5.43,5.43,5.43,97,97,97,0,0
"BALE005","2018-04-23 01:00:00",4.95,4.95,4.95,99.6,99.6,99.6,0,0
"BALE005","2018-04-23 02:00:00",4.75,4.75,4.75,98.1,98.1,98.1,0,0
"BALE005","2018-04-23 03:00:00",4.83,4.83,4.83,100,100,100,0,0
"BALE005","2018-04-23 04:00:00",4.47,4.47,4.47,100,100,100,0,0
"BALE005","2018-04-23 05:00:00",4.27,4.27,4.27,100,100,100,0,0
"BALE005","2018-04-23 06:00:00",4.3,4.3,4.3,100,100,100,0,0
"BALE005","2018-04-23 07:00:00",4.22,4.22,4.22,100,100,100,0.011,0
"BALE005","2018-04-23 08:00:00",4.91,4.91,4.91,100,100,100,0.102,0
"BALE005","2018-04-23 09:00:00",7.39,7.39,7.39,88,88,88,0.35,0
