"plot","datetime","Ta_200","Ta_200_min","Ta_200_max","rH_200","rH_200_min","rH_200_max","SWDR_200","P_RT_NRT"
"BALE007","2018-05-24 09:00:00",12.58,12.58,12.58,71.87,71.87,71.87,0.195,0
"BALE007","2018-05-24 10:00:00",14.04,14.04,14.04,72.83,72.83,72.83,0.282,0
"BALE007","2018-05-24 11:00:00",15.53,15.53,15.53,66.16,66.16,66.16,0.536,0
"BALE007","2018-05-24 12:00:00",15.45,15.45,15.45,57.69,57.69,57.69,0.45,0
"BALE007","2018-05-24 13:00:00",17.17,17.17,17.17,58.1,58.1,58.1,0.506,0
"BALE007","2018-05-24 14:00:00",16.91,16.91,16.91,65.57,65.57,65.57,0.589,0
"BALE007","2018-05-24 15:00:00",13.62,13.62,13.62,94.5,94.5,94.5,0.285,1.2
"BALE007","2018-05-24 16:00:00",9.53,9.53,9.53,92.2,92.2,92.2,0.079,0.6
"BALE007","2018-05-24 17:00:00",13.09,13.09,13.09,81.1,81.1,81.1,0.234,0
"BALE007","2018-05-24 18:00:00",12,12,12,90.9,90.9,90.9,0.07,0
"BALE007","2018-05-24 19:00:00",10.58,10.58,10.58,94.6,94.6,94.6,0.004,0
"BALE007","2018-05-24 20:00:00",10.14,10.14,10.14,92.1,92.1,92.1,0,0
"BALE007","2018-05-24 21:00:00",9.29,9.29,9.29,99,99,99,0,0.8
"BALE007","2018-05-24 22:00:00",8.34,8.34,8.34,90.1,90.1,90.1,0,0
"BALE007","2018-05-24 23:00:00",8.82,8.82,8.82,84.3,84.3,84.3,0,0
"BALE007","2018-05-25 00:00:00",8.99,8.99,8.99,90.8,90.8,90.8,0,0
"BALE007","2018-05-25 01:00:00",8.71,8.71,8.71,77.33,77.33,77.33,0,0
"BALE007","2018-05-25 02:00:00",9.37,9.37,9.37,69.94,69.94,69.94,0,0
"BALE007","2018-05-25 03:00:00",8.93,8.93,8.93,74.8,74.8,74.8,0,0
"BALE007","2018-05-25 04:00:00",9.33,9.33,9.33,75.01,75.01,75.01,0,0
"BALE007","2018-05-25 05:00:00",8.62,8.62,8.62,76.61,76.61,76.61,0,0
"BALE007","2018-05-25 06:00:00",8.64,8.64,8.64,72.17,72.17,72.17,0,0
"BALE007","2018-05-25 07:00:00",9.09,9.09,9.09,69.17,69.17,69.17,0.026,0
"BALE007","2018-05-25 08:00:00",13.46,13.46,13.46,54.68,54.68,54.68,0.234,0
"BALE007","2018-05-25 09:00:00",15.23,15.23,15.23,55.18,55.18,55.18,0.289,0
"BALE007","2018-05-25 10:00:00",15.89,15.89,15.89,50.51,50.51,50.51,0.435,0
"BALE007","2018-05-25 11:00:00",17.04,17.04,17.04,51.92,51.92,51.92,0.688,0
"BALE007","2018-05-25 12:00:00",17.12,17.12,17.12,64.78,64.78,64.78,0.815,0
"BALE007","2018-05-25 13:00:00",18.07,18.07,18.07,45.81,45.81,45.81,0.636,0
"BALE007","2018-05-25 14:00:00",18.08,18.08,18.08,61.11,61.11,61.11,0.76,0
"BALE007","2018-05-25 15:00:00",17.65,17.65,17.65,54.84,54.84,54.84,0.541,0
"BALE007","2018-05-25 16:00:00",15.91,15.91,15.91,64.19,64.19,64.19,0.311,0
"BALE007","2018-05-25 17:00:00",14.77,14.77,14.77,58.25,58.25,58.25,0.211,0
"BALE007","2018-05-25 18:00:00",12.41,12.41,12.41,70.73,70.73,70.73,0.051,0
"BALE007","2018-05-25 19:00:00",10.99,10.99,10.99,80,80,80,0.002,0
"BALE007","2018-05-25 20:00:00",10.28,10.28,10.28,82.9,82.9,82.9,0,0
"BALE007","2018-05-25 21:00:00",9.64,9.64,9.64,87.2,87.2,87.2,0,0
"BALE007","2018-05-25 22:00:00",7.89,7.89,7.89,89.2,89.2,89.2,0,0
"BALE007","2018-05-25 23:00:00",8.16,8.16,8.16,85.1,85.1,85.1,0,0
"BALE007","2018-05-26 00:00:00",7.37,7.37,7.37,88,88,88,0,0
"BALE007","2018-05-26 01:00:00",6.92,6.92,6.92,92.2,92.2,92.2,0,0
"BALE007","2018-05-26 02:00:00",6.79,6.79,6.79,91.5,91.5,91.5,0,0
"BALE007","2018-05-26 03:00:00",6.8,6.8,6.8,92.2,92.2,92.2,0,0
"BALE007","2018-05-26 04:00:00",8.21,8.21,8.21,88.4,88.4,88.4,0,0
"BALE007","2018-05-26 05:00:00",9.6,9.6,9.6,83.9,83.9,83.9,0,0
"BALE007","2018-05-26 06:00:00",9.93,9.93,9.93,80.8,80.8,80.8,0,0
"BALE007","2018-05-26 07:00:00",10.24,10.24,10.24,80.3,80.3,80.3,0.019,0
"BALE007","2018-05-26 08:00:00",12.08,12.08,12.08,65.3,65.3,65.3,0.121,0
"BALE007","2018-05-26 09:00:00",15.03,15.03,15.03,50.69,50.69,50.69,0.266,0
"BALE007","2018-05-26 10:00:00",17.1,17.1,17.1,45.21,45.21,45.21,0.593,0
"BALE007","2018-05-26 11:00:00",17.5,17.5,17.5,50.08,50.08,50.08,0.744,0
"BALE007","2018-05-26 12:00:00",17.14,17.14,17.14,48.58,48.58,48.58,0.674,0
"BALE007","2018-05-26 13:00:00",17.24,17.24,17.24,48.89,48.89,48.89,0.398,0
"BALE007","2018-05-26 14:00:00",18.06,18.06,18.06,46.67,46.67,46.67,0.825,0
"BALE007","2018-05-26 15:00:00",17.81,17.81,17.81,49.66,49.66,49.66,0.617,0
"BALE007","2018-05-26 16:00:00",17.02,17.02,17.02,48.16,48.16,48.16,0.41,0
"BALE007","2018-05-26 17:00:00",15.13,15.13,15.13,71.86,71.86,71.86,0.22,0
"BALE007","2018-05-26 18:00:00",11.9,11.9,11.9,96.9,96.9,96.9,0.026,1.2
"BALE007","2018-05-26 19:00:00",9.89,9.89,9.89,96.7,96.7,96.7,0.001,1.6
"BALE007","2018-05-26 20:00:00",9.92,9.92,9.92,97.1,97.1,97.1,0,0
"BALE007","2018-05-26 21:00:00",9.82,9.82,9.82,92.8,92.8,92.8,0,0
"BALE007","2018-05-26 22:00:00",9.68,9.68,9.68,95.4,95.4,95.4,0,0
"BALE007","2018-05-26 23:00:00",8.62,8.62,8.62,94.5,94.5,94.5,0,0
"BALE007","2018-05-27 00:00:00",7.84,7.84,7.84,96.3,96.3,96.3,0,0
"BALE007","2018-05-27 01:00:00",7.22,7.22,7.22,96.2,96.2,96.2,0,0
"BALE007","2018-05-27 02:00:00",7.41,7.41,7.41,96.5,96.5,96.5,0,0.2
"BALE007","2018-05-27 03:00:00",7.66,7.66,7.66,91.6,91.6,91.6,0,0
"BALE007","2018-05-27 04:00:00",8.39,8.39,8.39,83.5,83.5,83.5,0,0
"BALE007","2018-05-27 05:00:00",7.43,7.43,7.43,93,93,93,0,0
"BALE007","2018-05-27 06:00:00",7.51,7.51,7.51,87.3,87.3,87.3,0,0
"BALE007","2018-05-27 07:00:00",9,9,9,76.19,76.19,76.19,0.041,0
"BALE007","2018-05-27 08:00:00",14.06,14.06,14.06,57.66,57.66,57.66,0.233,0
"BALE007","2018-05-27 09:00:00",16.21,16.21,16.21,56.55,56.55,56.55,0.253,0
"BALE007","2018-05-27 10:00:00",16.41,16.41,16.41,58.54,58.54,58.54,0.549,0
"BALE007","2018-05-27 11:00:00",16.79,16.79,16.79,56.88,56.88,56.88,0.629,0
"BALE007","2018-05-27 12:00:00",15.77,15.77,15.77,67.08,67.08,67.08,0.343,0
"BALE007","2018-05-27 13:00:00",15.61,15.61,15.61,69.85,69.85,69.85,0.238,0
"BALE007","2018-05-27 14:00:00",14.61,14.61,14.61,68.55,68.55,68.55,0.173,0
"BALE007","2018-05-27 15:00:00",14.36,14.36,14.36,73.26,73.26,73.26,0.153,0
"BALE007","2018-05-27 16:00:00",15.52,15.52,15.52,67.57,67.57,67.57,0.251,0
"BALE007","2018-05-27 17:00:00",13.75,13.75,13.75,85.9,85.9,85.9,0.205,0
"BALE007","2018-05-27 18:00:00",11.92,11.92,11.92,92.4,92.4,92.4,0.056,0
"BALE007","2018-05-27 19:00:00",10.69,10.69,10.69,96,96,96,0.007,0
"BALE007","2018-05-27 20:00:00",10.61,10.61,10.61,98.4,98.4,98.4,0,0
"BALE007","2018-05-27 21:00:00",10.57,10.57,10.57,92.1,92.1,92.1,0,0
"BALE007","2018-05-27 22:00:00",10.47,10.47,10.47,96.6,96.6,96.6,0,0
"BALE007","2018-05-27 23:00:00",10.47,10.47,10.47,96,96,96,0,0
"BALE007","2018-05-28 00:00:00",10.12,10.12,10.12,96.3,96.3,96.3,0,0
"BALE007","2018-05-28 01:00:00",10.12,10.12,10.12,90.8,90.8,90.8,0,0
"BALE007","2018-05-28 02:00:00",10.06,10.06,10.06,87.4,87.4,87.4,0,0
"BALE007","2018-05-28 03:00:00",9.97,9.97,9.97,85,85,85,0,0
"BALE007","2018-05-28 04:00:00",10.39,10.39,10.39,83.7,83.7,83.7,0,0
"BALE007","2018-05-28 05:00:00",9.85,9.85,9.85,87.1,87.1,87.1,0,0
"BALE007","2018-05-28 06:00:00",9.49,9.49,9.49,91.1,91.1,91.1,0,0
"BALE007","2018-05-28 07:00:00",10.2,10.2,10.2,75.44,75.44,75.44,0.05,0
"BALE007","2018-05-28 08:00:00",14.7,14.7,14.7,65.11,65.11,65.11,0.221,0
"BALE007","2018-05-28 09:00:00",16.18,16.18,16.18,68.41,68.41,68.41,0.234,0
"BALE007","2018-05-28 10:00:00",15.16,15.16,15.16,67.93,67.93,67.93,0.365,0
"BALE007","2018-05-28 11:00:00",16.31,16.31,16.31,58.07,58.07,58.07,0.517,0
"BALE007","2018-05-28 12:00:00",16.82,16.82,16.82,63.29,63.29,63.29,0.504,0
"BALE007","2018-05-28 13:00:00",16.08,16.08,16.08,77.05,77.05,77.05,0.325,0
"BALE007","2018-05-28 14:00:00",13.44,13.44,13.44,66.62,66.62,66.62,0.4,0
"BALE007","2018-05-28 15:00:00",14.52,14.52,14.52,64.33,64.33,64.33,0.315,0
"BALE007","2018-05-28 16:00:00",15.64,15.64,15.64,63.28,63.28,63.28,0.302,0
"BALE007","2018-05-28 17:00:00",14.31,14.31,14.31,75.3,75.3,75.3,0.217,0
"BALE007","2018-05-28 18:00:00",12.16,12.16,12.16,94.8,94.8,94.8,0.048,0
"BALE007","2018-05-28 19:00:00",11.04,11.04,11.04,95.2,95.2,95.2,0.003,0
"BALE007","2018-05-28 20:00:00",10.47,10.47,10.47,97.6,97.6,97.6,0,0
"BALE007","2018-05-28 21:00:00",10.14,10.14,10.14,98.6,98.6,98.6,0,0
"BALE007","2018-05-28 22:00:00",10.18,10.18,10.18,97.5,97.5,97.5,0,0
"BALE007","2018-05-28 23:00:00",9.99,9.99,9.99,98.1,98.1,98.1,0,0
"BALE007","2018-05-29 00:00:00",9.91,9.91,9.91,90.2,90.2,90.2,0,0
"BALE007","2018-05-29 01:00:00",9.71,9.71,9.71,93.3,93.3,93.3,0,0
"BALE007","2018-05-29 02:00:00",9.64,9.64,9.64,88.9,88.9,88.9,0,0
"BALE007","2018-05-29 03:00:00",9.57,9.57,9.57,88.9,88.9,88.9,0,0
"BALE007","2018-05-29 04:00:00",9.55,9.55,9.55,91.8,91.8,91.8,0,0
"BALE007","2018-05-29 05:00:00",9.37,9.37,9.37,86.8,86.8,86.8,0,0
"BALE007","2018-05-29 06:00:00",9.53,9.53,9.53,91.2,91.2,91.2,0,0
"BALE007","2018-05-29 07:00:00",9.3,9.3,9.3,86.9,86.9,86.9,0.014,0
"BALE007","2018-05-29 08:00:00",12.47,12.47,12.47,72.44,72.44,72.44,0.113,0
"BALE007","2018-05-29 09:00:00",15.52,15.52,15.52,65.19,65.19,65.19,0.235,0
"BALE007","2018-05-29 10:00:00",15.28,15.28,15.28,69.39,69.39,69.39,0.262,0
"BALE007","2018-05-29 11:00:00",15.92,15.92,15.92,63.63,63.63,63.63,0.456,0
"BALE007","2018-05-29 12:00:00",17.58,17.58,17.58,66.4,66.4,66.4,0.741,0
"BALE007","2018-05-29 13:00:00",17.35,17.35,17.35,61.43,61.43,61.43,0.458,0
"BALE007","2018-05-29 14:00:00",16.7,16.7,16.7,66.72,66.72,66.72,0.399,0
"BALE007","2018-05-29 15:00:00",14.78,14.78,14.78,92.9,92.9,92.9,0.19,0.2
"BALE007","2018-05-29 16:00:00",14.67,14.67,14.67,76.1,76.1,76.1,0.282,0.2
"BALE007","2018-05-29 17:00:00",16.92,16.92,16.92,76.93,76.93,76.93,0.443,0
"BALE007","2018-05-29 18:00:00",11.82,11.82,11.82,82.9,82.9,82.9,0.065,0
"BALE007","2018-05-29 19:00:00",11.67,11.67,11.67,90.9,90.9,90.9,0.011,0
"BALE007","2018-05-29 20:00:00",10.87,10.87,10.87,95.6,95.6,95.6,0,0
"BALE007","2018-05-29 21:00:00",10.28,10.28,10.28,94,94,94,0,0
"BALE007","2018-05-29 22:00:00",9.88,9.88,9.88,90.3,90.3,90.3,0,0
"BALE007","2018-05-29 23:00:00",9.89,9.89,9.89,99.7,99.7,99.7,0,0.2
"BALE007","2018-05-30 00:00:00",9.43,9.43,9.43,98.6,98.6,98.6,0,0
"BALE007","2018-05-30 01:00:00",8.68,8.68,8.68,95.9,95.9,95.9,0,0
"BALE007","2018-05-30 02:00:00",8.57,8.57,8.57,94.4,94.4,94.4,0,0
"BALE007","2018-05-30 03:00:00",9.1,9.1,9.1,95.7,95.7,95.7,0,0
"BALE007","2018-05-30 04:00:00",9.35,9.35,9.35,96.5,96.5,96.5,0,0
"BALE007","2018-05-30 05:00:00",9.53,9.53,9.53,93.7,93.7,93.7,0,0
"BALE007","2018-05-30 06:00:00",9.6,9.6,9.6,95.2,95.2,95.2,0,0
"BALE007","2018-05-30 07:00:00",9.83,9.83,9.83,91.4,91.4,91.4,0.019,0
"BALE007","2018-05-30 08:00:00",12.95,12.95,12.95,57.19,57.19,57.19,0.149,0
"BALE007","2018-05-30 09:00:00",15.87,15.87,15.87,53.24,53.24,53.24,0.282,0
"BALE007","2018-05-30 10:00:00",16.24,16.24,16.24,60.46,60.46,60.46,0.429,0
"BALE007","2018-05-30 11:00:00",15.55,15.55,15.55,60.86,60.86,60.86,0.409,0
"BALE007","2018-05-30 12:00:00",15.75,15.75,15.75,62.21,62.21,62.21,0.344,0
"BALE007","2018-05-30 13:00:00",17.02,17.02,17.02,51.54,51.54,51.54,0.513,0
"BALE007","2018-05-30 14:00:00",18.06,18.06,18.06,55.2,55.2,55.2,0.67,0
"BALE007","2018-05-30 15:00:00",17.45,17.45,17.45,56.04,56.04,56.04,0.501,0
"BALE007","2018-05-30 16:00:00",17.01,17.01,17.01,55.51,55.51,55.51,0.262,0
"BALE007","2018-05-30 17:00:00",14.48,14.48,14.48,83.9,83.9,83.9,0.116,0
"BALE007","2018-05-30 18:00:00",13.07,13.07,13.07,88.8,88.8,88.8,0.084,0
"BALE007","2018-05-30 19:00:00",11.01,11.01,11.01,97.3,97.3,97.3,0.008,0
"BALE007","2018-05-30 20:00:00",9.68,9.68,9.68,94,94,94,0,0
"BALE007","2018-05-30 21:00:00",8.97,8.97,8.97,98.1,98.1,98.1,0,0
"BALE007","2018-05-30 22:00:00",7.75,7.75,7.75,98.7,98.7,98.7,0,0
"BALE007","2018-05-30 23:00:00",7.56,7.56,7.56,93.4,93.4,93.4,0,0
"BALE007","2018-05-31 00:00:00",6.9,6.9,6.9,87.7,87.7,87.7,0,0
"BALE007","2018-05-31 01:00:00",7.21,7.21,7.21,91.9,91.9,91.9,0,0
"BALE007","2018-05-31 02:00:00",8.01,8.01,8.01,93,93,93,0,0.2
"BALE007","2018-05-31 03:00:00",8.2,8.2,8.2,96.2,96.2,96.2,0,1.6
"BALE007","2018-05-31 04:00:00",8.25,8.25,8.25,95.9,95.9,95.9,0,0
"BALE007","2018-05-31 05:00:00",7.57,7.57,7.57,94.9,94.9,94.9,0,0
"BALE007","2018-05-31 06:00:00",6.63,6.63,6.63,95.8,95.8,95.8,0,0.2
"BALE007","2018-05-31 07:00:00",6.92,6.92,6.92,89.4,89.4,89.4,0.039,0
"BALE007","2018-05-31 08:00:00",11.78,11.78,11.78,77.39,77.39,77.39,0.212,0
"BALE007","2018-05-31 09:00:00",15.76,15.76,15.76,52.76,52.76,52.76,0.249,0
"BALE007","2018-05-31 10:00:00",15.41,15.41,15.41,57.41,57.41,57.41,0.424,0
"BALE007","2018-05-31 11:00:00",17.37,17.37,17.37,64.9,64.9,64.9,0.763,0
"BALE007","2018-05-31 12:00:00",16.37,16.37,16.37,61.65,61.65,61.65,0.585,0
"BALE007","2018-05-31 13:00:00",17.76,17.76,17.76,63.77,63.77,63.77,0.619,0
"BALE007","2018-05-31 14:00:00",17.28,17.28,17.28,70.76,70.76,70.76,0.589,0
"BALE007","2018-05-31 15:00:00",16.73,16.73,16.73,70.26,70.26,70.26,0.406,0
"BALE007","2018-05-31 16:00:00",16.62,16.62,16.62,74.24,74.24,74.24,0.329,0
"BALE007","2018-05-31 17:00:00",15.14,15.14,15.14,67.57,67.57,67.57,0.259,0
"BALE007","2018-05-31 18:00:00",13.49,13.49,13.49,92.8,92.8,92.8,0.094,0
"BALE007","2018-05-31 19:00:00",11.13,11.13,11.13,93.8,93.8,93.8,0.009,0
"BALE007","2018-05-31 20:00:00",9.99,9.99,9.99,93.4,93.4,93.4,0,0
"BALE007","2018-05-31 21:00:00",9.33,9.33,9.33,98.9,98.9,98.9,0,0
"BALE007","2018-05-31 22:00:00",8.35,8.35,8.35,99,99,99,0,0
"BALE007","2018-05-31 23:00:00",8.64,8.64,8.64,94.4,94.4,94.4,0,0
"BALE007","2018-06-01 00:00:00",8.64,8.64,8.64,97.1,97.1,97.1,0,0
"BALE007","2018-06-01 01:00:00",7.8,7.8,7.8,98.8,98.8,98.8,0,0
"BALE007","2018-06-01 02:00:00",8.14,8.14,8.14,99.1,99.1,99.1,0,0
"BALE007","2018-06-01 03:00:00",7.22,7.22,7.22,98.1,98.1,98.1,0,0
"BALE007","2018-06-01 04:00:00",7.1,7.1,7.1,96.4,96.4,96.4,0,0
"BALE007","2018-06-01 05:00:00",7.33,7.33,7.33,98.2,98.2,98.2,0,0
"BALE007","2018-06-01 06:00:00",7.81,7.81,7.81,94.3,94.3,94.3,0,0
"BALE007","2018-06-01 07:00:00",9.27,9.27,9.27,85.1,85.1,85.1,0.021,0
"BALE007","2018-06-01 08:00:00",11.04,11.04,11.04,88.7,88.7,88.7,0.072,0
"BALE007","2018-06-01 09:00:00",13,13,13,73.94,73.94,73.94,0.223,0
"BALE007","2018-06-01 10:00:00",15.61,15.61,15.61,68.64,68.64,68.64,0.563,0
"BALE007","2018-06-01 11:00:00",16.45,16.45,16.45,70.35,70.35,70.35,0.594,0
"BALE007","2018-06-01 12:00:00",16.89,16.89,16.89,65.08,65.08,65.08,0.711,0
"BALE007","2018-06-01 13:00:00",17.16,17.16,17.16,67.99,67.99,67.99,0.476,0
"BALE007","2018-06-01 14:00:00",14.72,14.72,14.72,70.03,70.03,70.03,0.413,0
"BALE007","2018-06-01 15:00:00",15.89,15.89,15.89,70.12,70.12,70.12,0.45,0
"BALE007","2018-06-01 16:00:00",11.4,11.4,11.4,92.9,92.9,92.9,0.117,0.2
"BALE007","2018-06-01 17:00:00",11.92,11.92,11.92,92.3,92.3,92.3,0.126,0
"BALE007","2018-06-01 18:00:00",10.91,10.91,10.91,96.5,96.5,96.5,0.023,0.2
"BALE007","2018-06-01 19:00:00",10.06,10.06,10.06,98.7,98.7,98.7,0.004,0
"BALE007","2018-06-01 20:00:00",9.62,9.62,9.62,99,99,99,0,0
"BALE007","2018-06-01 21:00:00",9.59,9.59,9.59,96.2,96.2,96.2,0,0
"BALE007","2018-06-01 22:00:00",9.01,9.01,9.01,96.7,96.7,96.7,0,0
"BALE007","2018-06-01 23:00:00",8.97,8.97,8.97,96.5,96.5,96.5,0,0.2
"BALE007","2018-06-02 00:00:00",9.62,9.62,9.62,95.7,95.7,95.7,0,0
"BALE007","2018-06-02 01:00:00",9.78,9.78,9.78,92.2,92.2,92.2,0,0
"BALE007","2018-06-02 02:00:00",9.71,9.71,9.71,100,100,100,0,0
"BALE007","2018-06-02 03:00:00",9.53,9.53,9.53,99.9,99.9,99.9,0,0
"BALE007","2018-06-02 04:00:00",9.72,9.72,9.72,94.4,94.4,94.4,0,0
"BALE007","2018-06-02 05:00:00",9.79,9.79,9.79,97.8,97.8,97.8,0,0
"BALE007","2018-06-02 06:00:00",9.45,9.45,9.45,96,96,96,0,0
"BALE007","2018-06-02 07:00:00",10,10,10,92.5,92.5,92.5,0.019,0
"BALE007","2018-06-02 08:00:00",11.37,11.37,11.37,88.7,88.7,88.7,0.068,0
"BALE007","2018-06-02 09:00:00",12.97,12.97,12.97,79.18,79.18,79.18,0.211,0
"BALE007","2018-06-02 10:00:00",13.73,13.73,13.73,80.4,80.4,80.4,0.251,0
"BALE007","2018-06-02 11:00:00",13.22,13.22,13.22,84.9,84.9,84.9,0.239,0
"BALE007","2018-06-02 12:00:00",12.86,12.86,12.86,94.2,94.2,94.2,0.219,0
"BALE007","2018-06-02 13:00:00",11.49,11.49,11.49,88,88,88,0.14,0
"BALE007","2018-06-02 14:00:00",13.62,13.62,13.62,75.67,75.67,75.67,0.28,0
"BALE007","2018-06-02 15:00:00",14.94,14.94,14.94,75.33,75.33,75.33,0.372,0
"BALE007","2018-06-02 16:00:00",13.83,13.83,13.83,80.4,80.4,80.4,0.174,0
"BALE007","2018-06-02 17:00:00",12.76,12.76,12.76,85.8,85.8,85.8,0.087,0
"BALE007","2018-06-02 18:00:00",11.58,11.58,11.58,92.1,92.1,92.1,0.041,0
"BALE007","2018-06-02 19:00:00",10.83,10.83,10.83,95.2,95.2,95.2,0.007,0
"BALE007","2018-06-02 20:00:00",10.12,10.12,10.12,97.2,97.2,97.2,0,0
"BALE007","2018-06-02 21:00:00",9.38,9.38,9.38,98.2,98.2,98.2,0,0
"BALE007","2018-06-02 22:00:00",8.35,8.35,8.35,96.1,96.1,96.1,0,0
"BALE007","2018-06-02 23:00:00",7.99,7.99,7.99,98,98,98,0,0
"BALE007","2018-06-03 00:00:00",8.68,8.68,8.68,93.5,93.5,93.5,0,0
"BALE007","2018-06-03 01:00:00",9.53,9.53,9.53,90.6,90.6,90.6,0,0
"BALE007","2018-06-03 02:00:00",10.03,10.03,10.03,98.3,98.3,98.3,0,0.6
"BALE007","2018-06-03 03:00:00",9.39,9.39,9.39,98.4,98.4,98.4,0,0
"BALE007","2018-06-03 04:00:00",9.78,9.78,9.78,97.4,97.4,97.4,0,0
"BALE007","2018-06-03 05:00:00",9.85,9.85,9.85,94.3,94.3,94.3,0,0
"BALE007","2018-06-03 06:00:00",8.76,8.76,8.76,98.2,98.2,98.2,0,0
"BALE007","2018-06-03 07:00:00",9.81,9.81,9.81,95.8,95.8,95.8,0.014,0
"BALE007","2018-06-03 08:00:00",9.83,9.83,9.83,100,100,100,0.035,0
"BALE007","2018-06-03 09:00:00",10.42,10.42,10.42,88.9,88.9,88.9,0.163,0
"BALE007","2018-06-03 10:00:00",15.26,15.26,15.26,63.28,63.28,63.28,0.652,0
"BALE007","2018-06-03 11:00:00",16.81,16.81,16.81,63.59,63.59,63.59,0.661,0
"BALE007","2018-06-03 12:00:00",17.2,17.2,17.2,62.69,62.69,62.69,0.789,0
"BALE007","2018-06-03 13:00:00",17.86,17.86,17.86,59.75,59.75,59.75,0.528,0
"BALE007","2018-06-03 14:00:00",18.56,18.56,18.56,55.13,55.13,55.13,0.775,0
"BALE007","2018-06-03 15:00:00",18.34,18.34,18.34,58.39,58.39,58.39,0.603,0
"BALE007","2018-06-03 16:00:00",16.81,16.81,16.81,77.87,77.87,77.87,0.232,0
"BALE007","2018-06-03 17:00:00",12.92,12.92,12.92,90.7,90.7,90.7,0.088,1
"BALE007","2018-06-03 18:00:00",12.01,12.01,12.01,95.3,95.3,95.3,0.02,2.2
"BALE007","2018-06-03 19:00:00",11.15,11.15,11.15,95.1,95.1,95.1,0.005,0
"BALE007","2018-06-03 20:00:00",10.36,10.36,10.36,100,100,100,0,0
"BALE007","2018-06-03 21:00:00",9.81,9.81,9.81,100,100,100,0,0
"BALE007","2018-06-03 22:00:00",10.18,10.18,10.18,99.4,99.4,99.4,0,0
"BALE007","2018-06-03 23:00:00",9.64,9.64,9.64,100,100,100,0,0
"BALE007","2018-06-04 00:00:00",9.17,9.17,9.17,100,100,100,0,0
"BALE007","2018-06-04 01:00:00",9.64,9.64,9.64,100,100,100,0,0
"BALE007","2018-06-04 02:00:00",9.99,9.99,9.99,99.4,99.4,99.4,0,0
"BALE007","2018-06-04 03:00:00",9.8,9.8,9.8,98.1,98.1,98.1,0,0.2
"BALE007","2018-06-04 04:00:00",9.81,9.81,9.81,97.4,97.4,97.4,0,0
"BALE007","2018-06-04 05:00:00",9.43,9.43,9.43,97.9,97.9,97.9,0,0
"BALE007","2018-06-04 06:00:00",8.22,8.22,8.22,98.9,98.9,98.9,0,0
"BALE007","2018-06-04 07:00:00",8.52,8.52,8.52,84.3,84.3,84.3,0.022,0
"BALE007","2018-06-04 08:00:00",12.02,12.02,12.02,61.13,61.13,61.13,0.195,0
"BALE007","2018-06-04 09:00:00",15.08,15.08,15.08,59.41,59.41,59.41,0.217,0
"BALE007","2018-06-04 10:00:00",16.25,16.25,16.25,52.71,52.71,52.71,0.6,0
"BALE007","2018-06-04 11:00:00",16.54,16.54,16.54,56.95,56.95,56.95,0.699,0
"BALE007","2018-06-04 12:00:00",17.1,17.1,17.1,59.61,59.61,59.61,0.73,0
"BALE007","2018-06-04 13:00:00",17.16,17.16,17.16,53.49,53.49,53.49,0.46,0
"BALE007","2018-06-04 14:00:00",16.71,16.71,16.71,66.46,66.46,66.46,0.445,0
"BALE007","2018-06-04 15:00:00",15.71,15.71,15.71,52.81,52.81,52.81,0.258,0
"BALE007","2018-06-04 16:00:00",17.25,17.25,17.25,52.32,52.32,52.32,0.265,0
"BALE007","2018-06-04 17:00:00",14.78,14.78,14.78,61.22,61.22,61.22,0.11,0
"BALE007","2018-06-04 18:00:00",13.45,13.45,13.45,62.77,62.77,62.77,0.03,0
"BALE007","2018-06-04 19:00:00",12.44,12.44,12.44,78.19,78.19,78.19,0.006,0
"BALE007","2018-06-04 20:00:00",10.68,10.68,10.68,91.7,91.7,91.7,0,0
"BALE007","2018-06-04 21:00:00",8.75,8.75,8.75,84,84,84,0,0
"BALE007","2018-06-04 22:00:00",8.58,8.58,8.58,77.57,77.57,77.57,0,0
"BALE007","2018-06-04 23:00:00",9.66,9.66,9.66,79.01,79.01,79.01,0,0
"BALE007","2018-06-05 00:00:00",9.09,9.09,9.09,77,77,77,0,0
"BALE007","2018-06-05 01:00:00",8.96,8.96,8.96,77.49,77.49,77.49,0,0
"BALE007","2018-06-05 02:00:00",9.97,9.97,9.97,79.56,79.56,79.56,0,0
"BALE007","2018-06-05 03:00:00",9.42,9.42,9.42,84.6,84.6,84.6,0,0
"BALE007","2018-06-05 04:00:00",9.62,9.62,9.62,82.7,82.7,82.7,0,0
"BALE007","2018-06-05 05:00:00",8.91,8.91,8.91,92.3,92.3,92.3,0,0
"BALE007","2018-06-05 06:00:00",8.26,8.26,8.26,87.5,87.5,87.5,0,0
"BALE007","2018-06-05 07:00:00",8.85,8.85,8.85,74.01,74.01,74.01,0.042,0
"BALE007","2018-06-05 08:00:00",12.94,12.94,12.94,72.78,72.78,72.78,0.205,0
"BALE007","2018-06-05 09:00:00",16.27,16.27,16.27,44.65,44.65,44.65,0.206,0
"BALE007","2018-06-05 10:00:00",17.51,17.51,17.51,48.39,48.39,48.39,0.587,0
"BALE007","2018-06-05 11:00:00",17.7,17.7,17.7,44.95,44.95,44.95,0.764,0
"BALE007","2018-06-05 12:00:00",17.95,17.95,17.95,54.42,54.42,54.42,0.733,0
