"plot","datetime","Ta_200","Ta_200_min","Ta_200_max","rH_200","rH_200_min","rH_200_max","SWDR_200","P_RT_NRT"
"BALE003","2018-02-01 02:00:00",2.08,2.08,2.08,92.1,92.1,92.1,0,0
"BALE003","2018-02-01 03:00:00",1.39,1.39,1.39,92.6,92.6,92.6,0,0
"BALE003","2018-02-01 04:00:00",1.36,1.36,1.36,83.1,83.1,83.1,0,0
"BALE003","2018-02-01 05:00:00",0.94,0.94,0.94,80.6,80.6,80.6,0,0
"BALE003","2018-02-01 06:00:00",0.17,0.17,0.17,80.9,80.9,80.9,0,0
"BALE003","2018-02-01 07:00:00",0.66,0.66,0.66,76.96,76.96,76.96,0.007,0
"BALE003","2018-02-01 08:00:00",3.87,3.87,3.87,66.68,66.68,66.68,0.156,0
"BALE003","2018-02-01 09:00:00",7.43,7.43,7.43,59.93,59.93,59.93,0.403,0
"BALE003","2018-02-01 10:00:00",9.53,9.53,9.53,57.93,57.93,57.93,0.629,0
"BALE003","2018-02-01 11:00:00",9.32,9.32,9.32,54.08,54.08,54.08,0.809,0
"BALE003","2018-02-01 12:00:00",9.38,9.38,9.38,54.51,54.51,54.51,0.931,0
"BALE003","2018-02-01 13:00:00",10.09,10.09,10.09,51.3,51.3,51.3,0.96,0
"BALE003","2018-02-01 14:00:00",10.12,10.12,10.12,47.67,47.67,47.67,0.811,0
"BALE003","2018-02-01 15:00:00",10.96,10.96,10.96,42.61,42.61,42.61,0.757,0
"BALE003","2018-02-01 16:00:00",10.62,10.62,10.62,44.06,44.06,44.06,0.624,0
"BALE003","2018-02-01 17:00:00",8.62,8.62,8.62,62.51,62.51,62.51,0.275,0
"BALE003","2018-02-01 18:00:00",6.89,6.89,6.89,77.73,77.73,77.73,0.152,0
"BALE003","2018-02-01 19:00:00",4.09,4.09,4.09,86,86,86,0.007,0
"BALE003","2018-02-01 20:00:00",2.28,2.28,2.28,90.4,90.4,90.4,0,0
"BALE003","2018-02-01 21:00:00",1.71,1.71,1.71,87.8,87.8,87.8,0,0
"BALE003","2018-02-01 22:00:00",3.28,3.28,3.28,84.8,84.8,84.8,0,0
"BALE003","2018-02-01 23:00:00",2.36,2.36,2.36,88.3,88.3,88.3,0,0
"BALE003","2018-02-02 00:00:00",2.44,2.44,2.44,88.8,88.8,88.8,0,0
"BALE003","2018-02-02 01:00:00",1.83,1.83,1.83,91.7,91.7,91.7,0,0
"BALE003","2018-02-02 02:00:00",1.98,1.98,1.98,91.4,91.4,91.4,0,0
"BALE003","2018-02-02 03:00:00",1.7,1.7,1.7,93.6,93.6,93.6,0,0
"BALE003","2018-02-02 04:00:00",0.77,0.77,0.77,94.2,94.2,94.2,0,0
"BALE003","2018-02-02 05:00:00",0.58,0.58,0.58,94,94,94,0,0
"BALE003","2018-02-02 06:00:00",0.47,0.47,0.47,85.8,85.8,85.8,0,0
"BALE003","2018-02-02 07:00:00",1.22,1.22,1.22,87.8,87.8,87.8,0.007,0
"BALE003","2018-02-02 08:00:00",3.86,3.86,3.86,54.62,54.62,54.62,0.161,0
"BALE003","2018-02-02 09:00:00",7.1,7.1,7.1,35.41,35.41,35.41,0.411,0
"BALE003","2018-02-02 10:00:00",8.54,8.54,8.54,46.07,46.07,46.07,0.639,0
"BALE003","2018-02-02 11:00:00",8.7,8.7,8.7,49.24,49.24,49.24,0.815,0
"BALE003","2018-02-02 12:00:00",8.88,8.88,8.88,50.81,50.81,50.81,0.919,0
"BALE003","2018-02-02 13:00:00",9.39,9.39,9.39,42.56,42.56,42.56,0.967,0
"BALE003","2018-02-02 14:00:00",9.96,9.96,9.96,45.29,45.29,45.29,0.927,0
"BALE003","2018-02-02 15:00:00",10.17,10.17,10.17,45.74,45.74,45.74,0.815,0
"BALE003","2018-02-02 16:00:00",9.97,9.97,9.97,61.36,61.36,61.36,0.58,0
"BALE003","2018-02-02 17:00:00",8.6,8.6,8.6,69.83,69.83,69.83,0.271,0
"BALE003","2018-02-02 18:00:00",6.45,6.45,6.45,74.43,74.43,74.43,0.076,0
"BALE003","2018-02-02 19:00:00",4.98,4.98,4.98,78.48,78.48,78.48,0.007,0
"BALE003","2018-02-02 20:00:00",2.95,2.95,2.95,82.4,82.4,82.4,0,0
"BALE003","2018-02-02 21:00:00",3.03,3.03,3.03,83.3,83.3,83.3,0,0
"BALE003","2018-02-02 22:00:00",2.48,2.48,2.48,86.7,86.7,86.7,0,0
"BALE003","2018-02-02 23:00:00",1.89,1.89,1.89,88.7,88.7,88.7,0,0
"BALE003","2018-02-03 00:00:00",1.8,1.8,1.8,80.3,80.3,80.3,0,0
"BALE003","2018-02-03 01:00:00",1.85,1.85,1.85,82.9,82.9,82.9,0,0
"BALE003","2018-02-03 02:00:00",1.38,1.38,1.38,83.5,83.5,83.5,0,0
"BALE003","2018-02-03 03:00:00",1.48,1.48,1.48,84.6,84.6,84.6,0,0
"BALE003","2018-02-03 04:00:00",1.14,1.14,1.14,85.3,85.3,85.3,0,0
"BALE003","2018-02-03 05:00:00",1.18,1.18,1.18,85.4,85.4,85.4,0,0
"BALE003","2018-02-03 06:00:00",1.4,1.4,1.4,75.07,75.07,75.07,0,0
"BALE003","2018-02-03 07:00:00",3.02,3.02,3.02,70.46,70.46,70.46,0.006,0
"BALE003","2018-02-03 08:00:00",4.76,4.76,4.76,62.83,62.83,62.83,0.153,0
"BALE003","2018-02-03 09:00:00",6.98,6.98,6.98,69.36,69.36,69.36,0.399,0
"BALE003","2018-02-03 10:00:00",8.49,8.49,8.49,59.32,59.32,59.32,0.618,0
"BALE003","2018-02-03 11:00:00",9.14,9.14,9.14,62.43,62.43,62.43,0.795,0
"BALE003","2018-02-03 12:00:00",9.56,9.56,9.56,55.43,55.43,55.43,0.932,0
"BALE003","2018-02-03 13:00:00",9.64,9.64,9.64,52.77,52.77,52.77,0.94,0
"BALE003","2018-02-03 14:00:00",10.1,10.1,10.1,60.04,60.04,60.04,0.911,0
"BALE003","2018-02-03 15:00:00",9.49,9.49,9.49,74.96,74.96,74.96,0.492,0
"BALE003","2018-02-03 16:00:00",6.88,6.88,6.88,89.8,89.8,89.8,0.209,0
"BALE003","2018-02-03 17:00:00",5.73,5.73,5.73,88.2,88.2,88.2,0.083,0
"BALE003","2018-02-03 18:00:00",4.94,4.94,4.94,93.3,93.3,93.3,0.036,0
"BALE003","2018-02-03 19:00:00",4.18,4.18,4.18,90.3,90.3,90.3,0.003,0
"BALE003","2018-02-03 20:00:00",3.99,3.99,3.99,93.6,93.6,93.6,0,0
"BALE003","2018-02-03 21:00:00",3.34,3.34,3.34,93.5,93.5,93.5,0,0
"BALE003","2018-02-03 22:00:00",3.2,3.2,3.2,86.9,86.9,86.9,0,0
"BALE003","2018-02-03 23:00:00",2.57,2.57,2.57,98.9,98.9,98.9,0,0
"BALE003","2018-02-04 00:00:00",2.56,2.56,2.56,97.6,97.6,97.6,0,0
"BALE003","2018-02-04 01:00:00",2.81,2.81,2.81,88.4,88.4,88.4,0,0
"BALE003","2018-02-04 02:00:00",3.45,3.45,3.45,90.2,90.2,90.2,0,0
"BALE003","2018-02-04 03:00:00",3,3,3,95.9,95.9,95.9,0,0
"BALE003","2018-02-04 04:00:00",2.35,2.35,2.35,99.5,99.5,99.5,0,0
"BALE003","2018-02-04 05:00:00",2.32,2.32,2.32,100,100,100,0,0
"BALE003","2018-02-04 06:00:00",2.23,2.23,2.23,100,100,100,0,0
"BALE003","2018-02-04 07:00:00",1.88,1.88,1.88,100,100,100,0.005,0
"BALE003","2018-02-04 08:00:00",2.37,2.37,2.37,100,100,100,0.06,0
"BALE003","2018-02-04 09:00:00",3.26,3.26,3.26,100,100,100,0.113,0
"BALE003","2018-02-04 10:00:00",3.87,3.87,3.87,100,100,100,0.203,0
"BALE003","2018-02-04 11:00:00",4.38,4.38,4.38,85.8,85.8,85.8,0.255,0
"BALE003","2018-02-04 12:00:00",6.56,6.56,6.56,96.6,96.6,96.6,0.4,0
"BALE003","2018-02-04 13:00:00",4.26,4.26,4.26,100,100,100,0.141,0
"BALE003","2018-02-04 14:00:00",3.56,3.56,3.56,100,100,100,0.092,0
"BALE003","2018-02-04 15:00:00",3.6,3.6,3.6,100,100,100,0.115,0
"BALE003","2018-02-04 16:00:00",3.65,3.65,3.65,100,100,100,0.09,0
"BALE003","2018-02-04 17:00:00",4.65,4.65,4.65,100,100,100,0.151,0
"BALE003","2018-02-04 18:00:00",4.5,4.5,4.5,100,100,100,0.069,0
"BALE003","2018-02-04 19:00:00",3.71,3.71,3.71,100,100,100,0.005,0
"BALE003","2018-02-04 20:00:00",3.48,3.48,3.48,100,100,100,0,0
"BALE003","2018-02-04 21:00:00",3.33,3.33,3.33,100,100,100,0,0
"BALE003","2018-02-04 22:00:00",2.72,2.72,2.72,100,100,100,0,0
"BALE003","2018-02-04 23:00:00",2.25,2.25,2.25,100,100,100,0,0
"BALE003","2018-02-05 00:00:00",1.69,1.69,1.69,100,100,100,0,0
"BALE003","2018-02-05 01:00:00",1.27,1.27,1.27,100,100,100,0,0
"BALE003","2018-02-05 02:00:00",0.28,0.28,0.28,100,100,100,0,0
"BALE003","2018-02-05 03:00:00",-0.71,-0.71,-0.71,100,100,100,0,0
"BALE003","2018-02-05 04:00:00",-1.48,-1.48,-1.48,100,100,100,0,0
"BALE003","2018-02-05 05:00:00",-1.32,-1.32,-1.32,100,100,100,0,0
"BALE003","2018-02-05 06:00:00",-1.38,-1.38,-1.38,66.55,66.55,66.55,0,0
"BALE003","2018-02-05 07:00:00",-0.65,-0.65,-0.65,59.11,59.11,59.11,0.007,0
"BALE003","2018-02-05 08:00:00",1.09,1.09,1.09,55.86,55.86,55.86,0.161,0
"BALE003","2018-02-05 09:00:00",4.2,4.2,4.2,43.44,43.44,43.44,0.416,0
"BALE003","2018-02-05 10:00:00",6.18,6.18,6.18,67.55,67.55,67.55,0.644,0
"BALE003","2018-02-05 11:00:00",6.9,6.9,6.9,55,55,55,0.83,0
"BALE003","2018-02-05 12:00:00",7.47,7.47,7.47,51.94,51.94,51.94,0.937,0
"BALE003","2018-02-05 13:00:00",7.99,7.99,7.99,51.14,51.14,51.14,0.969,0
"BALE003","2018-02-05 14:00:00",8.6,8.6,8.6,52.2,52.2,52.2,0.901,0
"BALE003","2018-02-05 15:00:00",9.34,9.34,9.34,47.19,47.19,47.19,0.799,0
"BALE003","2018-02-05 16:00:00",9.1,9.1,9.1,51.47,51.47,51.47,0.601,0
"BALE003","2018-02-05 17:00:00",8.42,8.42,8.42,56.79,56.79,56.79,0.347,0
"BALE003","2018-02-05 18:00:00",7.21,7.21,7.21,79.98,79.98,79.98,0.172,0
"BALE003","2018-02-05 19:00:00",4.73,4.73,4.73,89.8,89.8,89.8,0.014,0
"BALE003","2018-02-05 20:00:00",3.09,3.09,3.09,94.2,94.2,94.2,0,0
"BALE003","2018-02-05 21:00:00",2.56,2.56,2.56,87.5,87.5,87.5,0,0
"BALE003","2018-02-05 22:00:00",2.19,2.19,2.19,85.8,85.8,85.8,0,0
"BALE003","2018-02-05 23:00:00",1.71,1.71,1.71,94.3,94.3,94.3,0,0
"BALE003","2018-02-06 00:00:00",0.91,0.91,0.91,98,98,98,0,0
"BALE003","2018-02-06 01:00:00",0.4,0.4,0.4,98.4,98.4,98.4,0,0
"BALE003","2018-02-06 02:00:00",0.12,0.12,0.12,98.1,98.1,98.1,0,0
"BALE003","2018-02-06 03:00:00",-0.37,-0.37,-0.37,95.8,95.8,95.8,0,0
"BALE003","2018-02-06 04:00:00",-0.87,-0.87,-0.87,82.7,82.7,82.7,0,0
"BALE003","2018-02-06 05:00:00",-1.02,-1.02,-1.02,40.62,40.62,40.62,0,0
"BALE003","2018-02-06 06:00:00",0.27,0.27,0.27,34.18,34.18,34.18,0,0
"BALE003","2018-02-06 07:00:00",1.61,1.61,1.61,NA,NA,NA,0.008,0
"BALE003","2018-02-06 08:00:00",4.01,4.01,4.01,19.29,19.29,19.29,0.166,0
"BALE003","2018-02-06 09:00:00",5.98,5.98,5.98,15.27,15.27,15.27,0.422,0
"BALE003","2018-02-06 10:00:00",7.53,7.53,7.53,20.88,20.88,20.88,0.654,0
"BALE003","2018-02-06 11:00:00",8.07,8.07,8.07,40.55,40.55,40.55,0.832,0
"BALE003","2018-02-06 12:00:00",8.46,8.46,8.46,25.95,25.95,25.95,0.952,0
"BALE003","2018-02-06 13:00:00",8.76,8.76,8.76,32.02,32.02,32.02,0.984,0
"BALE003","2018-02-06 14:00:00",9.25,9.25,9.25,28.18,28.18,28.18,0.943,0
"BALE003","2018-02-06 15:00:00",9.62,9.62,9.62,34.82,34.82,34.82,0.828,0
"BALE003","2018-02-06 16:00:00",9.49,9.49,9.49,32.75,32.75,32.75,0.647,0
"BALE003","2018-02-06 17:00:00",8.87,8.87,8.87,50.94,50.94,50.94,0.428,0
"BALE003","2018-02-06 18:00:00",7.36,7.36,7.36,58.54,58.54,58.54,0.181,0
"BALE003","2018-02-06 19:00:00",4.03,4.03,4.03,75.05,75.05,75.05,0.016,0
"BALE003","2018-02-06 20:00:00",2.4,2.4,2.4,74.86,74.86,74.86,0,0
"BALE003","2018-02-06 21:00:00",2.4,2.4,2.4,71.54,71.54,71.54,0,0
"BALE003","2018-02-06 22:00:00",1.87,1.87,1.87,73.71,73.71,73.71,0,0
"BALE003","2018-02-06 23:00:00",1.17,1.17,1.17,79.44,79.44,79.44,0,0
"BALE003","2018-02-07 00:00:00",0.5,0.5,0.5,83.9,83.9,83.9,0,0
"BALE003","2018-02-07 01:00:00",0.18,0.18,0.18,80.1,80.1,80.1,0,0
"BALE003","2018-02-07 02:00:00",-0.52,-0.52,-0.52,79.21,79.21,79.21,0,0
"BALE003","2018-02-07 03:00:00",1.23,1.23,1.23,17.57,17.57,17.57,0,0
"BALE003","2018-02-07 04:00:00",2.96,2.96,2.96,NA,NA,NA,0,0
"BALE003","2018-02-07 05:00:00",2.14,2.14,2.14,NA,NA,NA,0,0
"BALE003","2018-02-07 06:00:00",2.39,2.39,2.39,NA,NA,NA,0,0
"BALE003","2018-02-07 07:00:00",1.87,1.87,1.87,15.97,15.97,15.97,0.006,0
"BALE003","2018-02-07 08:00:00",5.17,5.17,5.17,NA,NA,NA,0.169,0
"BALE003","2018-02-07 09:00:00",7.61,7.61,7.61,NA,NA,NA,0.424,0
"BALE003","2018-02-07 10:00:00",8.28,8.28,8.28,NA,NA,NA,0.655,0
"BALE003","2018-02-07 11:00:00",9.05,9.05,9.05,15.96,15.96,15.96,0.838,0
"BALE003","2018-02-07 12:00:00",9.59,9.59,9.59,18.68,18.68,18.68,0.96,0
"BALE003","2018-02-07 13:00:00",9.84,9.84,9.84,20.89,20.89,20.89,0.992,0
"BALE003","2018-02-07 14:00:00",10.05,10.05,10.05,22.2,22.2,22.2,0.952,0
"BALE003","2018-02-07 15:00:00",10.29,10.29,10.29,21,21,21,0.832,0
"BALE003","2018-02-07 16:00:00",10.37,10.37,10.37,26.85,26.85,26.85,0.653,0
"BALE003","2018-02-07 17:00:00",9.63,9.63,9.63,33.06,33.06,33.06,0.432,0
"BALE003","2018-02-07 18:00:00",7.6,7.6,7.6,37.08,37.08,37.08,0.187,0
"BALE003","2018-02-07 19:00:00",4.74,4.74,4.74,40.72,40.72,40.72,0.018,0
"BALE003","2018-02-07 20:00:00",3.65,3.65,3.65,43.18,43.18,43.18,0,0
"BALE003","2018-02-07 21:00:00",2.6,2.6,2.6,45.44,45.44,45.44,0,0
"BALE003","2018-02-07 22:00:00",2.23,2.23,2.23,51.12,51.12,51.12,0,0
"BALE003","2018-02-07 23:00:00",1.83,1.83,1.83,49.58,49.58,49.58,0,0
"BALE003","2018-02-08 00:00:00",1.54,1.54,1.54,48.58,48.58,48.58,0,0
"BALE003","2018-02-08 01:00:00",1,1,1,47.43,47.43,47.43,0,0
"BALE003","2018-02-08 02:00:00",0.57,0.57,0.57,40.41,40.41,40.41,0,0
"BALE003","2018-02-08 03:00:00",0.5,0.5,0.5,42.7,42.7,42.7,0,0
"BALE003","2018-02-08 04:00:00",0.28,0.28,0.28,43.02,43.02,43.02,0,0
"BALE003","2018-02-08 05:00:00",1.74,1.74,1.74,18.58,18.58,18.58,0,0
"BALE003","2018-02-08 06:00:00",3.03,3.03,3.03,16.57,16.57,16.57,0,0
"BALE003","2018-02-08 07:00:00",2.76,2.76,2.76,NA,NA,NA,0.007,0
"BALE003","2018-02-08 08:00:00",4.99,4.99,4.99,NA,NA,NA,0.171,0
"BALE003","2018-02-08 09:00:00",6.94,6.94,6.94,NA,NA,NA,0.426,0
"BALE003","2018-02-08 10:00:00",8.68,8.68,8.68,NA,NA,NA,0.658,0
"BALE003","2018-02-08 11:00:00",9.43,9.43,9.43,NA,NA,NA,0.845,0
"BALE003","2018-02-08 12:00:00",10.27,10.27,10.27,NA,NA,NA,0.967,0
"BALE003","2018-02-08 13:00:00",10.38,10.38,10.38,NA,NA,NA,1.001,0
"BALE003","2018-02-08 14:00:00",10.63,10.63,10.63,NA,NA,NA,0.963,0
"BALE003","2018-02-08 15:00:00",10.71,10.71,10.71,NA,NA,NA,0.847,0
"BALE003","2018-02-08 16:00:00",10.04,10.04,10.04,17.58,17.58,17.58,0.665,0
"BALE003","2018-02-08 17:00:00",9.58,9.58,9.58,22.99,22.99,22.99,0.445,0
"BALE003","2018-02-08 18:00:00",7.84,7.84,7.84,24.36,24.36,24.36,0.2,0
"BALE003","2018-02-08 19:00:00",4.38,4.38,4.38,29.37,29.37,29.37,0.021,0
"BALE003","2018-02-08 20:00:00",1.49,1.49,1.49,30.62,30.62,30.62,0,0
"BALE003","2018-02-08 21:00:00",1.69,1.69,1.69,22.86,22.86,22.86,0,0
"BALE003","2018-02-08 22:00:00",2.92,2.92,2.92,22.98,22.98,22.98,0,0
"BALE003","2018-02-08 23:00:00",2.95,2.95,2.95,23.41,23.41,23.41,0,0
"BALE003","2018-02-09 00:00:00",2.52,2.52,2.52,23.83,23.83,23.83,0,0
"BALE003","2018-02-09 01:00:00",1.83,1.83,1.83,24.12,24.12,24.12,0,0
"BALE003","2018-02-09 02:00:00",1.73,1.73,1.73,22.12,22.12,22.12,0,0
"BALE003","2018-02-09 03:00:00",2.27,2.27,2.27,20.21,20.21,20.21,0,0
"BALE003","2018-02-09 04:00:00",2.08,2.08,2.08,23.78,23.78,23.78,0,0
"BALE003","2018-02-09 05:00:00",1.31,1.31,1.31,28.5,28.5,28.5,0,0
"BALE003","2018-02-09 06:00:00",0.54,0.54,0.54,28.42,28.42,28.42,0,0
"BALE003","2018-02-09 07:00:00",2.28,2.28,2.28,20.82,20.82,20.82,0.007,0
"BALE003","2018-02-09 08:00:00",5.1,5.1,5.1,20.11,20.11,20.11,0.16,0
"BALE003","2018-02-09 09:00:00",7.97,7.97,7.97,16.91,16.91,16.91,0.404,0
"BALE003","2018-02-09 10:00:00",9.13,9.13,9.13,20.04,20.04,20.04,0.636,0
"BALE003","2018-02-09 11:00:00",9.34,9.34,9.34,20.45,20.45,20.45,0.813,0
"BALE003","2018-02-09 12:00:00",9.96,9.96,9.96,23.59,23.59,23.59,0.945,0
"BALE003","2018-02-09 13:00:00",10.04,10.04,10.04,21.23,21.23,21.23,0.981,0
"BALE003","2018-02-09 14:00:00",10.55,10.55,10.55,21.07,21.07,21.07,0.948,0
"BALE003","2018-02-09 15:00:00",10.48,10.48,10.48,21.3,21.3,21.3,0.832,0
"BALE003","2018-02-09 16:00:00",10.14,10.14,10.14,26.43,26.43,26.43,0.646,0
"BALE003","2018-02-09 17:00:00",9.18,9.18,9.18,28.93,28.93,28.93,0.411,0
"BALE003","2018-02-09 18:00:00",7.07,7.07,7.07,35.63,35.63,35.63,0.14,0
"BALE003","2018-02-09 19:00:00",4.61,4.61,4.61,39.46,39.46,39.46,0.013,0
"BALE003","2018-02-09 20:00:00",3.64,3.64,3.64,42.38,42.38,42.38,0,0
"BALE003","2018-02-09 21:00:00",2.97,2.97,2.97,43.57,43.57,43.57,0,0
"BALE003","2018-02-09 22:00:00",2.35,2.35,2.35,44.79,44.79,44.79,0,0
"BALE003","2018-02-09 23:00:00",2.67,2.67,2.67,40.82,40.82,40.82,0,0
"BALE003","2018-02-10 00:00:00",3.85,3.85,3.85,27.12,27.12,27.12,0,0
"BALE003","2018-02-10 01:00:00",3.94,3.94,3.94,38.4,38.4,38.4,0,0
"BALE003","2018-02-10 02:00:00",1.95,1.95,1.95,44.93,44.93,44.93,0,0
"BALE003","2018-02-10 03:00:00",1.99,1.99,1.99,41.68,41.68,41.68,0,0
"BALE003","2018-02-10 04:00:00",1.58,1.58,1.58,51.39,51.39,51.39,0,0
"BALE003","2018-02-10 05:00:00",1.83,1.83,1.83,42.04,42.04,42.04,0,0
"BALE003","2018-02-10 06:00:00",1.77,1.77,1.77,39.79,39.79,39.79,0,0
"BALE003","2018-02-10 07:00:00",1.58,1.58,1.58,42.98,42.98,42.98,0.006,0
"BALE003","2018-02-10 08:00:00",3.12,3.12,3.12,36.62,36.62,36.62,0.084,0
"BALE003","2018-02-10 09:00:00",5.92,5.92,5.92,25.84,25.84,25.84,0.341,0
"BALE003","2018-02-10 10:00:00",8.56,8.56,8.56,27.28,27.28,27.28,0.623,0
"BALE003","2018-02-10 11:00:00",9.02,9.02,9.02,31.98,31.98,31.98,0.808,0
"BALE003","2018-02-10 12:00:00",9.13,9.13,9.13,30.26,30.26,30.26,0.924,0
"BALE003","2018-02-10 13:00:00",9.72,9.72,9.72,33.74,33.74,33.74,0.965,0
"BALE003","2018-02-10 14:00:00",10.05,10.05,10.05,37.82,37.82,37.82,0.927,0
"BALE003","2018-02-10 15:00:00",10.24,10.24,10.24,39.86,39.86,39.86,0.758,0
"BALE003","2018-02-10 16:00:00",10.18,10.18,10.18,48.25,48.25,48.25,0.606,0
"BALE003","2018-02-10 17:00:00",9.18,9.18,9.18,52.34,52.34,52.34,0.436,0
"BALE003","2018-02-10 18:00:00",7.22,7.22,7.22,60.7,60.7,60.7,0.177,0
"BALE003","2018-02-10 19:00:00",3.92,3.92,3.92,66.11,66.11,66.11,0.014,0
"BALE003","2018-02-10 20:00:00",2.75,2.75,2.75,65.37,65.37,65.37,0,0
"BALE003","2018-02-10 21:00:00",2.03,2.03,2.03,74.78,74.78,74.78,0,0
"BALE003","2018-02-10 22:00:00",0.65,0.65,0.65,79.6,79.6,79.6,0,0
"BALE003","2018-02-10 23:00:00",1.25,1.25,1.25,54.09,54.09,54.09,0,0
"BALE003","2018-02-11 00:00:00",1.48,1.48,1.48,68.62,68.62,68.62,0,0
"BALE003","2018-02-11 01:00:00",1.47,1.47,1.47,69,69,69,0,0
"BALE003","2018-02-11 02:00:00",1.51,1.51,1.51,74.53,74.53,74.53,0,0
"BALE003","2018-02-11 03:00:00",1.11,1.11,1.11,75.1,75.1,75.1,0,0
"BALE003","2018-02-11 04:00:00",0.37,0.37,0.37,78.92,78.92,78.92,0,0
"BALE003","2018-02-11 05:00:00",0.5,0.5,0.5,80.3,80.3,80.3,0,0
"BALE003","2018-02-11 06:00:00",0.68,0.68,0.68,83.5,83.5,83.5,0,0
"BALE003","2018-02-11 07:00:00",0.41,0.41,0.41,81.5,81.5,81.5,0.006,0
"BALE003","2018-02-11 08:00:00",2.53,2.53,2.53,53.87,53.87,53.87,0.158,0
"BALE003","2018-02-11 09:00:00",4.53,4.53,4.53,48.21,48.21,48.21,0.362,0
"BALE003","2018-02-11 10:00:00",6.44,6.44,6.44,38.2,38.2,38.2,0.611,0
"BALE003","2018-02-11 11:00:00",8.47,8.47,8.47,31.69,31.69,31.69,0.779,0
"BALE003","2018-02-11 12:00:00",9.52,9.52,9.52,38.23,38.23,38.23,0.902,0
"BALE003","2018-02-11 13:00:00",9.89,9.89,9.89,37.18,37.18,37.18,0.916,0
"BALE003","2018-02-11 14:00:00",11.04,11.04,11.04,47.67,47.67,47.67,0.857,0
"BALE003","2018-02-11 15:00:00",10.51,10.51,10.51,44.79,44.79,44.79,0.643,0
"BALE003","2018-02-11 16:00:00",9.2,9.2,9.2,40.39,40.39,40.39,0.458,0
"BALE003","2018-02-11 17:00:00",8.68,8.68,8.68,46.54,46.54,46.54,0.341,0
"BALE003","2018-02-11 18:00:00",6.66,6.66,6.66,66.55,66.55,66.55,0.142,0
"BALE003","2018-02-11 19:00:00",4.1,4.1,4.1,90.6,90.6,90.6,0.014,0
"BALE003","2018-02-11 20:00:00",2.93,2.93,2.93,95.7,95.7,95.7,0,0
"BALE003","2018-02-11 21:00:00",2.58,2.58,2.58,96,96,96,0,0
"BALE003","2018-02-11 22:00:00",2.26,2.26,2.26,96.8,96.8,96.8,0,0
"BALE003","2018-02-11 23:00:00",1.27,1.27,1.27,92.8,92.8,92.8,0,0
"BALE003","2018-02-12 00:00:00",2.03,2.03,2.03,75.33,75.33,75.33,0,0
"BALE003","2018-02-12 01:00:00",2.45,2.45,2.45,79.92,79.92,79.92,0,0
"BALE003","2018-02-12 02:00:00",2.2,2.2,2.2,88.4,88.4,88.4,0,0
"BALE003","2018-02-12 03:00:00",1.78,1.78,1.78,94.4,94.4,94.4,0,0
"BALE003","2018-02-12 04:00:00",1.49,1.49,1.49,96.6,96.6,96.6,0,0
"BALE003","2018-02-12 05:00:00",1.35,1.35,1.35,91.1,91.1,91.1,0,0
"BALE003","2018-02-12 06:00:00",1.34,1.34,1.34,87.3,87.3,87.3,0,0
"BALE003","2018-02-12 07:00:00",1.16,1.16,1.16,91.8,91.8,91.8,0.009,0
"BALE003","2018-02-12 08:00:00",3.21,3.21,3.21,82.4,82.4,82.4,0.148,0
"BALE003","2018-02-12 09:00:00",3.74,3.74,3.74,81.1,81.1,81.1,0.205,0
"BALE003","2018-02-12 10:00:00",6.99,6.99,6.99,68.33,68.33,68.33,0.549,0
"BALE003","2018-02-12 11:00:00",9.47,9.47,9.47,43.18,43.18,43.18,0.817,0
"BALE003","2018-02-12 12:00:00",9.45,9.45,9.45,62.95,62.95,62.95,0.951,0
"BALE003","2018-02-12 13:00:00",9.68,9.68,9.68,53.24,53.24,53.24,0.997,0
"BALE003","2018-02-12 14:00:00",10.62,10.62,10.62,57.63,57.63,57.63,0.952,0
"BALE003","2018-02-12 15:00:00",10.1,10.1,10.1,61.13,61.13,61.13,0.812,0
"BALE003","2018-02-12 16:00:00",9.18,9.18,9.18,58.58,58.58,58.58,0.603,0
"BALE003","2018-02-12 17:00:00",8.39,8.39,8.39,66.56,66.56,66.56,0.406,0
"BALE003","2018-02-12 18:00:00",6.39,6.39,6.39,90.8,90.8,90.8,0.126,0
"BALE003","2018-02-12 19:00:00",4.44,4.44,4.44,98.1,98.1,98.1,0.01,0
"BALE003","2018-02-12 20:00:00",3.01,3.01,3.01,98,98,98,0,0
"BALE003","2018-02-12 21:00:00",2.13,2.13,2.13,100,100,100,0,0
"BALE003","2018-02-12 22:00:00",1.9,1.9,1.9,100,100,100,0,0
"BALE003","2018-02-12 23:00:00",1.25,1.25,1.25,100,100,100,0,0
"BALE003","2018-02-13 00:00:00",1.99,1.99,1.99,94.1,94.1,94.1,0,0
"BALE003","2018-02-13 01:00:00",3.29,3.29,3.29,92.6,92.6,92.6,0,0
"BALE003","2018-02-13 02:00:00",3.33,3.33,3.33,95.7,95.7,95.7,0,0
"BALE003","2018-02-13 03:00:00",2.91,2.91,2.91,97.6,97.6,97.6,0,0
"BALE003","2018-02-13 04:00:00",2.78,2.78,2.78,100,100,100,0,0
"BALE003","2018-02-13 05:00:00",2.81,2.81,2.81,100,100,100,0,0
"BALE003","2018-02-13 06:00:00",2.3,2.3,2.3,100,100,100,0,0
"BALE003","2018-02-13 07:00:00",1.06,1.06,1.06,100,100,100,0.004,0
"BALE003","2018-02-13 08:00:00",3.61,3.61,3.61,80.8,80.8,80.8,0.176,0
